"","geoid","region_type","region_name","year","measure","value","measure_type"
"1882",51153900300,"tract","Census Tract 9003, Prince William County, Virginia",2021,"mean_drive_time_top10",28.3,"mean"
"1883",51013101802,"tract","Census Tract 1018.02, Arlington County, Virginia",2021,"median_drive_time_top5",17.4,"median"
"1884",51107611021,"tract","Census Tract 6110.21, Loudoun County, Virginia",2021,"median_drive_time_top5",25.4,"median"
"1885",51510200702,"tract","Census Tract 2007.02, Alexandria city, Virginia",2021,"median_drive_time_top10",19.7,"median"
"1886",51059481000,"tract","Census Tract 4810, Fairfax County, Virginia",2021,"median_drive_time_top5",18.3,"median"
"1887",51107610507,"tract","Census Tract 6105.07, Loudoun County, Virginia",2021,"median_drive_time_top5",36,"median"
"1888",51059415300,"tract","Census Tract 4153, Fairfax County, Virginia",2021,"mean_drive_time_top10",26.08,"mean"
"1889",51153901702,"tract","Census Tract 9017.02, Prince William County, Virginia",2021,"mean_drive_time_top10",31.66,"mean"
"1890",51510201300,"tract","Census Tract 2013, Alexandria city, Virginia",2021,"median_drive_time_top5",17,"median"
"1891",51059492300,"tract","Census Tract 4923, Fairfax County, Virginia",2021,"mean_drive_time_top5",25.44,"mean"
"1892",51013102003,"tract","Census Tract 1020.03, Arlington County, Virginia",2021,"median_drive_time_top5",15.3,"median"
"1893",51059431801,"tract","Census Tract 4318.01, Fairfax County, Virginia",2021,"median_drive_time_top10",21,"median"
"1894",51107611014,"tract","Census Tract 6110.14, Loudoun County, Virginia",2021,"mean_drive_time_top5",27.96,"mean"
"1895",51059480203,"tract","Census Tract 4802.03, Fairfax County, Virginia",2021,"mean_drive_time_top10",6.32,"mean"
"1896",51153901505,"tract","Census Tract 9015.05, Prince William County, Virginia",2021,"median_drive_time_top10",42.6,"median"
"1897",51153901411,"tract","Census Tract 9014.11, Prince William County, Virginia",2021,"median_drive_time_top5",42.7,"median"
"1898",51059461902,"tract","Census Tract 4619.02, Fairfax County, Virginia",2021,"mean_drive_time_top5",13.9,"mean"
"1899",51059420203,"tract","Census Tract 4202.03, Fairfax County, Virginia",2021,"median_drive_time_top10",22.6,"median"
"1900",51013103100,"tract","Census Tract 1031, Arlington County, Virginia",2021,"median_drive_time_top5",11.6,"median"
"1901",51059432402,"tract","Census Tract 4324.02, Fairfax County, Virginia",2021,"median_drive_time_top5",27.5,"median"
"1902",51153901701,"tract","Census Tract 9017.01, Prince William County, Virginia",2021,"median_drive_time_top10",35.8,"median"
"1903",51059440701,"tract","Census Tract 4407.01, Fairfax County, Virginia",2021,"median_drive_time_top10",18.2,"median"
"1904",51013103503,"tract","Census Tract 1035.03, Arlington County, Virginia",2021,"median_drive_time_top10",14.8,"median"
"1905",51013102200,"tract","Census Tract 1022, Arlington County, Virginia",2021,"median_drive_time_top5",13,"median"
"1906",51107611400,"tract","Census Tract 6114, Loudoun County, Virginia",2021,"mean_drive_time_top10",20.06,"mean"
"1907",51059431801,"tract","Census Tract 4318.01, Fairfax County, Virginia",2021,"median_drive_time_top5",21,"median"
"1908",51059450900,"tract","Census Tract 4509, Fairfax County, Virginia",2021,"median_drive_time_top5",14,"median"
"1909",51013102902,"tract","Census Tract 1029.02, Arlington County, Virginia",2021,"mean_drive_time_top5",16,"mean"
"1910",51059491102,"tract","Census Tract 4911.02, Fairfax County, Virginia",2021,"mean_drive_time_top10",29.1,"mean"
"1911",51059452400,"tract","Census Tract 4524, Fairfax County, Virginia",2021,"median_drive_time_top5",16.7,"median"
"1912",51059431801,"tract","Census Tract 4318.01, Fairfax County, Virginia",2021,"mean_drive_time_top10",21.36,"mean"
"1913",51059491401,"tract","Census Tract 4914.01, Fairfax County, Virginia",2021,"median_drive_time_top5",26,"median"
"1914",51059471304,"tract","Census Tract 4713.04, Fairfax County, Virginia",2021,"mean_drive_time_top10",11.52,"mean"
"1915",51153901506,"tract","Census Tract 9015.06, Prince William County, Virginia",2021,"median_drive_time_top5",40.2,"median"
"1916",51510200201,"tract","Census Tract 2002.01, Alexandria city, Virginia",2021,"mean_drive_time_top10",16.76,"mean"
"1917",51107610101,"tract","Census Tract 6101.01, Loudoun County, Virginia",2021,"median_drive_time_top10",67.4,"median"
"1918",51059452502,"tract","Census Tract 4525.02, Fairfax County, Virginia",2021,"mean_drive_time_top10",15.6,"mean"
"1919",51013103402,"tract","Census Tract 1034.02, Arlington County, Virginia",2021,"median_drive_time_top5",16.4,"median"
"1920",51059421900,"tract","Census Tract 4219, Fairfax County, Virginia",2021,"median_drive_time_top5",26.5,"median"
"1921",51059460100,"tract","Census Tract 4601, Fairfax County, Virginia",2021,"mean_drive_time_top10",9.6,"mean"
"1922",51059450800,"tract","Census Tract 4508, Fairfax County, Virginia",2021,"median_drive_time_top10",13.4,"median"
"1923",51510200600,"tract","Census Tract 2006, Alexandria city, Virginia",2021,"median_drive_time_top5",18.1,"median"
"1924",51510201203,"tract","Census Tract 2012.03, Alexandria city, Virginia",2021,"mean_drive_time_top5",17.04,"mean"
"1925",51059491802,"tract","Census Tract 4918.02, Fairfax County, Virginia",2021,"median_drive_time_top5",22.5,"median"
"1926",51153900409,"tract","Census Tract 9004.09, Prince William County, Virginia",2021,"mean_drive_time_top5",32.06,"mean"
"1927",51107611208,"tract","Census Tract 6112.08, Loudoun County, Virginia",2021,"median_drive_time_top10",22.5,"median"
"1928",51600300300,"tract","Census Tract 3003, Fairfax city, Virginia",2021,"mean_drive_time_top5",19.36,"mean"
"1929",51059450602,"tract","Census Tract 4506.02, Fairfax County, Virginia",2021,"median_drive_time_top10",11.9,"median"
"1930",51059492300,"tract","Census Tract 4923, Fairfax County, Virginia",2021,"mean_drive_time_top10",25.44,"mean"
"1931",51059482503,"tract","Census Tract 4825.03, Fairfax County, Virginia",2021,"median_drive_time_top10",22.4,"median"
"1932",51059431600,"tract","Census Tract 4316, Fairfax County, Virginia",2021,"median_drive_time_top5",22.5,"median"
"1933",51059452200,"tract","Census Tract 4522, Fairfax County, Virginia",2021,"median_drive_time_top5",14.5,"median"
"1934",51153900905,"tract","Census Tract 9009.05, Prince William County, Virginia",2021,"median_drive_time_top10",47.8,"median"
"1935",51059471201,"tract","Census Tract 4712.01, Fairfax County, Virginia",2021,"median_drive_time_top10",8.2,"median"
"1936",51683910301,"tract","Census Tract 9103.01, Manassas city, Virginia",2021,"median_drive_time_top5",35.4,"median"
"1937",51107610202,"tract","Census Tract 6102.02, Loudoun County, Virginia",2021,"mean_drive_time_top10",56.2,"mean"
"1938",51059421701,"tract","Census Tract 4217.01, Fairfax County, Virginia",2021,"mean_drive_time_top5",28.06,"mean"
"1939",51059440600,"tract","Census Tract 4406, Fairfax County, Virginia",2021,"median_drive_time_top10",22.4,"median"
"1940",51059482504,"tract","Census Tract 4825.04, Fairfax County, Virginia",2021,"median_drive_time_top5",21,"median"
"1941",51153901417,"tract","Census Tract 9014.17, Prince William County, Virginia",2021,"median_drive_time_top5",53.1,"median"
"1942",51059492000,"tract","Census Tract 4920, Fairfax County, Virginia",2021,"median_drive_time_top5",26.3,"median"
"1943",51059481106,"tract","Census Tract 4811.06, Fairfax County, Virginia",2021,"median_drive_time_top10",18.2,"median"
"1944",51510200103,"tract","Census Tract 2001.03, Alexandria city, Virginia",2021,"mean_drive_time_top5",16.28,"mean"
"1945",51059491202,"tract","Census Tract 4912.02, Fairfax County, Virginia",2021,"median_drive_time_top10",24.8,"median"
"1946",51153901235,"tract","Census Tract 9012.35, Prince William County, Virginia",2021,"mean_drive_time_top5",39.7,"mean"
"1947",51153901403,"tract","Census Tract 9014.03, Prince William County, Virginia",2021,"mean_drive_time_top5",35.1,"mean"
"1948",51510,"county","Alexandria city, Virginia",2021,"median_drive_time_top10",26.9,"median"
"1949",51059491102,"tract","Census Tract 4911.02, Fairfax County, Virginia",2021,"median_drive_time_top5",30.6,"median"
"1950",51059421002,"tract","Census Tract 4210.02, Fairfax County, Virginia",2021,"mean_drive_time_top5",21.54,"mean"
"1951",51153901224,"tract","Census Tract 9012.24, Prince William County, Virginia",2021,"median_drive_time_top5",40.2,"median"
"1952",51153900201,"tract","Census Tract 9002.01, Prince William County, Virginia",2021,"mean_drive_time_top5",24.04,"mean"
"1953",51059420400,"tract","Census Tract 4204, Fairfax County, Virginia",2021,"median_drive_time_top5",21,"median"
"1954",51059420600,"tract","Census Tract 4206, Fairfax County, Virginia",2021,"mean_drive_time_top5",23.68,"mean"
"1955",51059480902,"tract","Census Tract 4809.02, Fairfax County, Virginia",2021,"median_drive_time_top10",16.4,"median"
"1956",51059460200,"tract","Census Tract 4602, Fairfax County, Virginia",2021,"mean_drive_time_top5",11.84,"mean"
"1957",51153900502,"tract","Census Tract 9005.02, Prince William County, Virginia",2021,"median_drive_time_top5",35.4,"median"
"1958",51059482601,"tract","Census Tract 4826.01, Fairfax County, Virginia",2021,"mean_drive_time_top5",19.7,"mean"
"1959",51107610800,"tract","Census Tract 6108, Loudoun County, Virginia",2021,"mean_drive_time_top5",66.82,"mean"
"1960",51510202001,"tract","Census Tract 2020.01, Alexandria city, Virginia",2021,"mean_drive_time_top5",22.42,"mean"
"1961",51059421200,"tract","Census Tract 4212, Fairfax County, Virginia",2021,"median_drive_time_top5",25,"median"
"1962",51059450400,"tract","Census Tract 4504, Fairfax County, Virginia",2021,"mean_drive_time_top10",12.9,"mean"
