"geoid","region_type","region_name","year","measure","value","measure_type","measure_units"
51153901208,"tract","Census Tract 9012.08, Prince William County, Virginia",2018,"perc_w_cable_fiber_DSL",0.833690221270521,"percentage","person"
51059491801,"tract","Census Tract 4918.01, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.978363123236124,"percentage","person"
51153901234,"tract","Census Tract 9012.34, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.920086393088553,"percentage","person"
51059471000,"tract","Census Tract 4710, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.930787589498807,"percentage","person"
51153901410,"tract","Census Tract 9014.10, Prince William County, Virginia",2018,"perc_w_cable_fiber_DSL",0.928476821192053,"percentage","person"
51059421600,"tract","Census Tract 4216, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.561900610287707,"percentage","person"
51107610504,"tract","Census Tract 6105.04, Loudoun County, Virginia",2017,"perc_w_cable_fiber_DSL",0.791022810890361,"percentage","person"
51059420201,"tract","Census Tract 4202.01, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.957040572792363,"percentage","person"
51510200801,"tract","Census Tract 2008.01, Alexandria city, Virginia",2017,"perc_w_cable_fiber_DSL",0.911392405063291,"percentage","person"
51059471100,"tract","Census Tract 4711, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.909805735430157,"percentage","person"
51153901702,"tract","Census Tract 9017.02, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.629803186504217,"percentage","person"
51107611011,"tract","Census Tract 6110.11, Loudoun County, Virginia",2019,"perc_w_cable_fiber_DSL",0.812754409769335,"percentage","person"
51107611015,"tract","Census Tract 6110.15, Loudoun County, Virginia",2018,"perc_w_cable_fiber_DSL",0.860089686098655,"percentage","person"
51059480801,"tract","Census Tract 4808.01, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.855799373040752,"percentage","person"
51059450702,"tract","Census Tract 4507.02, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.702702702702703,"percentage","person"
51059430201,"tract","Census Tract 4302.01, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.930249110320285,"percentage","person"
51107611025,"tract","Census Tract 6110.25, Loudoun County, Virginia",2018,"perc_w_cable_fiber_DSL",0.962691853600945,"percentage","person"
51059480802,"tract","Census Tract 4808.02, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.915204678362573,"percentage","person"
51013102702,"tract","Census Tract 1027.02, Arlington County, Virginia",2018,"perc_w_cable_fiber_DSL",0.880195599022005,"percentage","person"
51153901415,"tract","Census Tract 9014.15, Prince William County, Virginia",2019,"perc_w_cable_fiber_DSL",0.953246753246753,"percentage","person"
51153900502,"tract","Census Tract 9005.02, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.899870801033592,"percentage","person"
51107611014,"tract","Census Tract 6110.14, Loudoun County, Virginia",2017,"perc_w_cable_fiber_DSL",0.888170652876535,"percentage","person"
51107611206,"tract","Census Tract 6112.06, Loudoun County, Virginia",2018,"perc_w_cable_fiber_DSL",0.928616550852811,"percentage","person"
51059481106,"tract","Census Tract 4811.06, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.965436438195665,"percentage","person"
51153,"county","Prince William County, Virginia",2019,"perc_w_cable_fiber_DSL",0.872992957746479,"percentage","person"
51153901416,"tract","Census Tract 9014.16, Prince William County, Virginia",2018,"perc_w_cable_fiber_DSL",0.934681181959565,"percentage","person"
51059471000,"tract","Census Tract 4710, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.943287037037037,"percentage","person"
51013103602,"tract","Census Tract 1036.02, Arlington County, Virginia",2018,"perc_w_cable_fiber_DSL",0.85369532428356,"percentage","person"
51059470100,"tract","Census Tract 4701, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.928492849284928,"percentage","person"
51153901304,"tract","Census Tract 9013.04, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.847290640394089,"percentage","person"
51107611024,"tract","Census Tract 6110.24, Loudoun County, Virginia",2017,"perc_w_cable_fiber_DSL",0.946928541579607,"percentage","person"
51059452700,"tract","Census Tract 4527, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.710114702815433,"percentage","person"
51059452102,"tract","Census Tract 4521.02, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.82010582010582,"percentage","person"
51153901231,"tract","Census Tract 9012.31, Prince William County, Virginia",2019,"perc_w_cable_fiber_DSL",0.858940744625066,"percentage","person"
51059422403,"tract","Census Tract 4224.03, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.886178861788618,"percentage","person"
51683910202,"tract","Census Tract 9102.02, Manassas city, Virginia",2017,"perc_w_cable_fiber_DSL",0.726558891454965,"percentage","person"
51059422202,"tract","Census Tract 4222.02, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.91647544745296,"percentage","person"
51059491704,"tract","Census Tract 4917.04, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.924277191372189,"percentage","person"
51059421200,"tract","Census Tract 4212, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.947136563876652,"percentage","person"
51059451602,"tract","Census Tract 4516.02, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.754863813229572,"percentage","person"
51153900901,"tract","Census Tract 9009.01, Prince William County, Virginia",2019,"perc_w_cable_fiber_DSL",0.718832891246684,"percentage","person"
51610500200,"tract","Census Tract 5002, Falls Church city, Virginia",2018,"perc_w_cable_fiber_DSL",0.9000429000429,"percentage","person"
51059481104,"tract","Census Tract 4811.04, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.8816029143898,"percentage","person"
51059420501,"tract","Census Tract 4205.01, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.905913978494624,"percentage","person"
51153901416,"tract","Census Tract 9014.16, Prince William County, Virginia",2019,"perc_w_cable_fiber_DSL",0.939969604863222,"percentage","person"
51510200405,"tract","Census Tract 2004.05, Alexandria city, Virginia",2018,"perc_w_cable_fiber_DSL",0.718569780853518,"percentage","person"
51153901304,"tract","Census Tract 9013.04, Prince William County, Virginia",2019,"perc_w_cable_fiber_DSL",0.886634844868735,"percentage","person"
51107611015,"tract","Census Tract 6110.15, Loudoun County, Virginia",2019,"perc_w_cable_fiber_DSL",0.847985347985348,"percentage","person"
51683910302,"tract","Census Tract 9103.02, Manassas city, Virginia",2019,"perc_w_cable_fiber_DSL",0.77197388247112,"percentage","person"
51059481106,"tract","Census Tract 4811.06, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.972562755399883,"percentage","person"
51013101200,"tract","Census Tract 1012, Arlington County, Virginia",2017,"perc_w_cable_fiber_DSL",0.830173124484749,"percentage","person"
51107611805,"tract","Census Tract 6118.05, Loudoun County, Virginia",2017,"perc_w_cable_fiber_DSL",0.965893587994543,"percentage","person"
51059480100,"tract","Census Tract 4801, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.944921316165951,"percentage","person"
51153901415,"tract","Census Tract 9014.15, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.976170912078883,"percentage","person"
51153901226,"tract","Census Tract 9012.26, Prince William County, Virginia",2019,"perc_w_cable_fiber_DSL",0.918380462724936,"percentage","person"
51013100700,"tract","Census Tract 1007, Arlington County, Virginia",2019,"perc_w_cable_fiber_DSL",0.85002094679514,"percentage","person"
51510201900,"tract","Census Tract 2019, Alexandria city, Virginia",2019,"perc_w_cable_fiber_DSL",0.866438356164384,"percentage","person"
51059415401,"tract","Census Tract 4154.01, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.783974011911207,"percentage","person"
51059422301,"tract","Census Tract 4223.01, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.872372372372372,"percentage","person"
51059480501,"tract","Census Tract 4805.01, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.960238568588469,"percentage","person"
51153901306,"tract","Census Tract 9013.06, Prince William County, Virginia",2019,"perc_w_cable_fiber_DSL",0.90781796966161,"percentage","person"
51013100600,"tract","Census Tract 1006, Arlington County, Virginia",2019,"perc_w_cable_fiber_DSL",0.818535825545171,"percentage","person"
51059420400,"tract","Census Tract 4204, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.812401471361009,"percentage","person"
51013102100,"tract","Census Tract 1021, Arlington County, Virginia",2017,"perc_w_cable_fiber_DSL",0.733403582718651,"percentage","person"
51683910401,"tract","Census Tract 9104.01, Manassas city, Virginia",2017,"perc_w_cable_fiber_DSL",0.74066599394551,"percentage","person"
51153901229,"tract","Census Tract 9012.29, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.869303525365434,"percentage","person"
51153901303,"tract","Census Tract 9013.03, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.897643593519882,"percentage","person"
51059480901,"tract","Census Tract 4809.01, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.852879581151832,"percentage","person"
51059461500,"tract","Census Tract 4615, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.936433447098976,"percentage","person"
51059461601,"tract","Census Tract 4616.01, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.879029337196668,"percentage","person"
51510201000,"tract","Census Tract 2010, Alexandria city, Virginia",2018,"perc_w_cable_fiber_DSL",0.866967305524239,"percentage","person"
51059415402,"tract","Census Tract 4154.02, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.819827586206897,"percentage","person"
51059430700,"tract","Census Tract 4307, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.862183020948181,"percentage","person"
51059432800,"tract","Census Tract 4328, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.90718954248366,"percentage","person"
51059460600,"tract","Census Tract 4606, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.915978994748687,"percentage","person"
51153900501,"tract","Census Tract 9005.01, Prince William County, Virginia",2018,"perc_w_cable_fiber_DSL",0.786024305555556,"percentage","person"
51059481202,"tract","Census Tract 4812.02, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.828921568627451,"percentage","person"
51153901510,"tract","Census Tract 9015.10, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.954289292423294,"percentage","person"
51107,"county","Loudoun County, Virginia",2017,"perc_w_cable_fiber_DSL",0.841729940065458,"percentage","person"
51059415800,"tract","Census Tract 4158, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.905511811023622,"percentage","person"
51153901511,"tract","Census Tract 9015.11, Prince William County, Virginia",2018,"perc_w_cable_fiber_DSL",0.929160935350757,"percentage","person"
51153901008,"tract","Census Tract 9010.08, Prince William County, Virginia",2018,"perc_w_cable_fiber_DSL",0.875201288244767,"percentage","person"
51059440100,"tract","Census Tract 4401, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.890307140007978,"percentage","person"
51107610900,"tract","Census Tract 6109, Loudoun County, Virginia",2018,"perc_w_cable_fiber_DSL",0.572101790763431,"percentage","person"
51059480203,"tract","Census Tract 4802.03, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.893682588597843,"percentage","person"
51153901503,"tract","Census Tract 9015.03, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.872234513274336,"percentage","person"
51107611804,"tract","Census Tract 6118.04, Loudoun County, Virginia",2017,"perc_w_cable_fiber_DSL",0.908304498269896,"percentage","person"
51059471402,"tract","Census Tract 4714.02, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.851433536055604,"percentage","person"
51510200900,"tract","Census Tract 2009, Alexandria city, Virginia",2018,"perc_w_cable_fiber_DSL",0.910064239828694,"percentage","person"
51059415900,"tract","Census Tract 4159, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.938260869565217,"percentage","person"
51153901001,"tract","Census Tract 9010.01, Prince William County, Virginia",2019,"perc_w_cable_fiber_DSL",0.787700084245998,"percentage","person"
51059420100,"tract","Census Tract 4201, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.858532272325376,"percentage","person"
51059420501,"tract","Census Tract 4205.01, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.8743961352657,"percentage","person"
51059491502,"tract","Census Tract 4915.02, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.982134461683122,"percentage","person"
51059491602,"tract","Census Tract 4916.02, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.909438775510204,"percentage","person"
51107610400,"tract","Census Tract 6104, Loudoun County, Virginia",2018,"perc_w_cable_fiber_DSL",0.806036892118502,"percentage","person"
51059415500,"tract","Census Tract 4155, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.850686752326097,"percentage","person"
51107610602,"tract","Census Tract 6106.02, Loudoun County, Virginia",2017,"perc_w_cable_fiber_DSL",0.869565217391304,"percentage","person"
51059430901,"tract","Census Tract 4309.01, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.897744360902256,"percentage","person"
51013,"county","Arlington County, Virginia",2017,"perc_w_cable_fiber_DSL",0.840465252663474,"percentage","person"
51153901012,"tract","Census Tract 9010.12, Prince William County, Virginia",2018,"perc_w_cable_fiber_DSL",0.890059249506254,"percentage","person"
51510200107,"tract","Census Tract 2001.07, Alexandria city, Virginia",2019,"perc_w_cable_fiber_DSL",0.932657926102503,"percentage","person"
51153901232,"tract","Census Tract 9012.32, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.850953206239168,"percentage","person"
51059450100,"tract","Census Tract 4501, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.828463713477851,"percentage","person"
51153901227,"tract","Census Tract 9012.27, Prince William County, Virginia",2019,"perc_w_cable_fiber_DSL",0.88280701754386,"percentage","person"
51510200701,"tract","Census Tract 2007.01, Alexandria city, Virginia",2017,"perc_w_cable_fiber_DSL",0.866028708133971,"percentage","person"
51059450300,"tract","Census Tract 4503, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.864503816793893,"percentage","person"
51153,"county","Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.838341492828737,"percentage","person"
51013100300,"tract","Census Tract 1003, Arlington County, Virginia",2018,"perc_w_cable_fiber_DSL",0.919659735349716,"percentage","person"
51059460800,"tract","Census Tract 4608, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.91148115687993,"percentage","person"
51059432500,"tract","Census Tract 4325, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.924201407688143,"percentage","person"
51013101701,"tract","Census Tract 1017.01, Arlington County, Virginia",2017,"perc_w_cable_fiber_DSL",0.89466225791214,"percentage","person"
51059440701,"tract","Census Tract 4407.01, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.91734693877551,"percentage","person"
51059491103,"tract","Census Tract 4911.03, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.77601585728444,"percentage","person"
51013101803,"tract","Census Tract 1018.03, Arlington County, Virginia",2018,"perc_w_cable_fiber_DSL",0.850535331905782,"percentage","person"
51059452802,"tract","Census Tract 4528.02, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.812698412698413,"percentage","person"
51059450100,"tract","Census Tract 4501, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.908040665434381,"percentage","person"
51059451200,"tract","Census Tract 4512, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.88809946714032,"percentage","person"
51153901222,"tract","Census Tract 9012.22, Prince William County, Virginia",2019,"perc_w_cable_fiber_DSL",0.882775119617225,"percentage","person"
51059492300,"tract","Census Tract 4923, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.892592592592593,"percentage","person"
51059440800,"tract","Census Tract 4408, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.829143389199255,"percentage","person"
51013102200,"tract","Census Tract 1022, Arlington County, Virginia",2017,"perc_w_cable_fiber_DSL",0.594293210888816,"percentage","person"
51059420503,"tract","Census Tract 4205.03, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.914148351648352,"percentage","person"
51059481104,"tract","Census Tract 4811.04, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.878003696857671,"percentage","person"
51059471303,"tract","Census Tract 4713.03, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.873635841470419,"percentage","person"
51059432600,"tract","Census Tract 4326, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.942489851150203,"percentage","person"
51059480504,"tract","Census Tract 4805.04, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.923366834170854,"percentage","person"
51153901011,"tract","Census Tract 9010.11, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.903614457831325,"percentage","person"
51013101701,"tract","Census Tract 1017.01, Arlington County, Virginia",2018,"perc_w_cable_fiber_DSL",0.887075998282525,"percentage","person"
51107611006,"tract","Census Tract 6110.06, Loudoun County, Virginia",2017,"perc_w_cable_fiber_DSL",0.912023460410557,"percentage","person"
51107611501,"tract","Census Tract 6115.01, Loudoun County, Virginia",2018,"perc_w_cable_fiber_DSL",0.808239700374532,"percentage","person"
51059452101,"tract","Census Tract 4521.01, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.869807811531308,"percentage","person"
51153901228,"tract","Census Tract 9012.28, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.877818563188254,"percentage","person"
51059451400,"tract","Census Tract 4514, Fairfax County, Virginia",2019,"perc_w_cable_fiber_DSL",0.618760757314974,"percentage","person"
51059470600,"tract","Census Tract 4706, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.812839059674503,"percentage","person"
51013102600,"tract","Census Tract 1026, Arlington County, Virginia",2018,"perc_w_cable_fiber_DSL",0.76597272074659,"percentage","person"
51153900201,"tract","Census Tract 9002.01, Prince William County, Virginia",2017,"perc_w_cable_fiber_DSL",0.804477611940299,"percentage","person"
51510201900,"tract","Census Tract 2019, Alexandria city, Virginia",2017,"perc_w_cable_fiber_DSL",0.817451205510907,"percentage","person"
51059452302,"tract","Census Tract 4523.02, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.75375,"percentage","person"
51059415700,"tract","Census Tract 4157, Fairfax County, Virginia",2017,"perc_w_cable_fiber_DSL",0.925019127773527,"percentage","person"
51013101900,"tract","Census Tract 1019, Arlington County, Virginia",2019,"perc_w_cable_fiber_DSL",0.929497568881686,"percentage","person"
51059430203,"tract","Census Tract 4302.03, Fairfax County, Virginia",2018,"perc_w_cable_fiber_DSL",0.947247706422018,"percentage","person"
