"","geoid","region_name","year","value","region_type","measure","measure_type","measure_units"
"8072",51107610102,"Census Tract 6101.02, Loudoun County, Virginia",2019,8.790385722,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8073",51107610102,"Census Tract 6101.02, Loudoun County, Virginia",2019,8.790385722,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8074",51107610102,"Census Tract 6101.02, Loudoun County, Virginia",2019,8.790385722,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8075",51107610102,"Census Tract 6101.02, Loudoun County, Virginia",2019,8.790385722,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8076",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2015,15.86159323,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8077",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2015,15.86159323,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8078",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2015,15.86159323,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8079",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2015,15.86159323,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8080",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2015,15.86159323,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8081",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2016,15.36837907,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8082",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2016,15.36837907,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8083",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2016,15.36837907,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8084",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2016,15.36837907,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8085",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2016,15.36837907,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8086",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2017,16.20256771,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8087",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2017,16.20256771,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8088",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2017,16.20256771,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8089",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2017,16.20256771,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8090",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2017,16.20256771,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8091",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2018,11.83783272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8092",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2018,11.83783272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8093",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2018,11.83783272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8094",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2018,11.83783272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8095",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2018,11.83783272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8096",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2019,8.604609731,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8097",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2019,8.604609731,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8098",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2019,8.604609731,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8099",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2019,8.604609731,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8100",51107610201,"Census Tract 6102.01, Loudoun County, Virginia",2019,8.604609731,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8101",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2015,8.374576628,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8102",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2015,8.374576628,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8103",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2015,8.374576628,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8104",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2015,8.374576628,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8105",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2015,8.374576628,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8106",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2016,14.19244437,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8107",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2016,14.19244437,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8108",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2016,14.19244437,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8109",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2016,14.19244437,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8110",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2016,14.19244437,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8111",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2017,11.67428787,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8112",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2017,11.67428787,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8113",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2017,11.67428787,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8114",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2017,11.67428787,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8115",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2017,11.67428787,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8116",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2018,11.28574158,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8117",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2018,11.28574158,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8118",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2018,11.28574158,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8119",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2018,11.28574158,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8120",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2018,11.28574158,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8121",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2019,7.591290483,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8122",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2019,7.591290483,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8123",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2019,7.591290483,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8124",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2019,7.591290483,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8125",51107610202,"Census Tract 6102.02, Loudoun County, Virginia",2019,7.591290483,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8126",51107610300,"Census Tract 6103, Loudoun County, Virginia",2015,13.46199858,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8127",51107610300,"Census Tract 6103, Loudoun County, Virginia",2015,13.46199858,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8128",51107610300,"Census Tract 6103, Loudoun County, Virginia",2015,13.46199858,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8129",51107610300,"Census Tract 6103, Loudoun County, Virginia",2015,13.46199858,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8130",51107610300,"Census Tract 6103, Loudoun County, Virginia",2015,13.46199858,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8131",51107610300,"Census Tract 6103, Loudoun County, Virginia",2016,9.403503663,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8132",51107610300,"Census Tract 6103, Loudoun County, Virginia",2016,9.403503663,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8133",51107610300,"Census Tract 6103, Loudoun County, Virginia",2016,9.403503663,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8134",51107610300,"Census Tract 6103, Loudoun County, Virginia",2016,9.403503663,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8135",51107610300,"Census Tract 6103, Loudoun County, Virginia",2016,9.403503663,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8136",51107610300,"Census Tract 6103, Loudoun County, Virginia",2017,11.04937913,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8137",51107610300,"Census Tract 6103, Loudoun County, Virginia",2017,11.04937913,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8138",51107610300,"Census Tract 6103, Loudoun County, Virginia",2017,11.04937913,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8139",51107610300,"Census Tract 6103, Loudoun County, Virginia",2017,11.04937913,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8140",51107610300,"Census Tract 6103, Loudoun County, Virginia",2017,11.04937913,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8141",51107610300,"Census Tract 6103, Loudoun County, Virginia",2018,17.53395903,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8142",51107610300,"Census Tract 6103, Loudoun County, Virginia",2018,17.53395903,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8143",51107610300,"Census Tract 6103, Loudoun County, Virginia",2018,17.53395903,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8144",51107610300,"Census Tract 6103, Loudoun County, Virginia",2018,17.53395903,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8145",51107610300,"Census Tract 6103, Loudoun County, Virginia",2018,17.53395903,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8146",51107610300,"Census Tract 6103, Loudoun County, Virginia",2019,14.49105356,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8147",51107610300,"Census Tract 6103, Loudoun County, Virginia",2019,14.49105356,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8148",51107610300,"Census Tract 6103, Loudoun County, Virginia",2019,14.49105356,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8149",51107610300,"Census Tract 6103, Loudoun County, Virginia",2019,14.49105356,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8150",51107610300,"Census Tract 6103, Loudoun County, Virginia",2019,14.49105356,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8151",51107610400,"Census Tract 6104, Loudoun County, Virginia",2015,7.786081708,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8152",51107610400,"Census Tract 6104, Loudoun County, Virginia",2015,7.786081708,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8153",51107610400,"Census Tract 6104, Loudoun County, Virginia",2015,7.786081708,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8154",51107610400,"Census Tract 6104, Loudoun County, Virginia",2015,7.786081708,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8155",51107610400,"Census Tract 6104, Loudoun County, Virginia",2015,7.786081708,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8156",51107610400,"Census Tract 6104, Loudoun County, Virginia",2016,9.695868241,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8157",51107610400,"Census Tract 6104, Loudoun County, Virginia",2016,9.695868241,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8158",51107610400,"Census Tract 6104, Loudoun County, Virginia",2016,9.695868241,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8159",51107610400,"Census Tract 6104, Loudoun County, Virginia",2016,9.695868241,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8160",51107610400,"Census Tract 6104, Loudoun County, Virginia",2016,9.695868241,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8161",51107610400,"Census Tract 6104, Loudoun County, Virginia",2017,9.127825822,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8162",51107610400,"Census Tract 6104, Loudoun County, Virginia",2017,9.127825822,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8163",51107610400,"Census Tract 6104, Loudoun County, Virginia",2017,9.127825822,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8164",51107610400,"Census Tract 6104, Loudoun County, Virginia",2017,9.127825822,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8165",51107610400,"Census Tract 6104, Loudoun County, Virginia",2017,9.127825822,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8166",51107610400,"Census Tract 6104, Loudoun County, Virginia",2018,13.77058068,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8167",51107610400,"Census Tract 6104, Loudoun County, Virginia",2018,13.77058068,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8168",51107610400,"Census Tract 6104, Loudoun County, Virginia",2018,13.77058068,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8169",51107610400,"Census Tract 6104, Loudoun County, Virginia",2018,13.77058068,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8170",51107610400,"Census Tract 6104, Loudoun County, Virginia",2018,13.77058068,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8171",51107610400,"Census Tract 6104, Loudoun County, Virginia",2019,13.49879921,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8172",51107610400,"Census Tract 6104, Loudoun County, Virginia",2019,13.49879921,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8173",51107610400,"Census Tract 6104, Loudoun County, Virginia",2019,13.49879921,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8174",51107610400,"Census Tract 6104, Loudoun County, Virginia",2019,13.49879921,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8175",51107610400,"Census Tract 6104, Loudoun County, Virginia",2019,13.49879921,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8176",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2015,9.805963789,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8177",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2015,9.805963789,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8178",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2015,9.805963789,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8179",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2015,9.805963789,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8180",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2015,9.805963789,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8181",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2016,14.19228169,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8182",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2016,14.19228169,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8183",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2016,14.19228169,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8184",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2016,14.19228169,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8185",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2016,14.19228169,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8186",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2017,15.94155119,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8187",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2017,15.94155119,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8188",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2017,15.94155119,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8189",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2017,15.94155119,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8190",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2017,15.94155119,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8191",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2018,12.84679519,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8192",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2018,12.84679519,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8193",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2018,12.84679519,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8194",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2018,12.84679519,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8195",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2018,12.84679519,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8196",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2019,9.181915608,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8197",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2019,9.181915608,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8198",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2019,9.181915608,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8199",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2019,9.181915608,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8200",51107610503,"Census Tract 6105.03, Loudoun County, Virginia",2019,9.181915608,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8201",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2015,9.000376909,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8202",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2015,9.000376909,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8203",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2015,9.000376909,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8204",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2015,9.000376909,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8205",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2015,9.000376909,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8206",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2016,11.16276538,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8207",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2016,11.16276538,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8208",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2016,11.16276538,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8209",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2016,11.16276538,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8210",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2016,11.16276538,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8211",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2017,15.7287876,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8212",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2017,15.7287876,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8213",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2017,15.7287876,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8214",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2017,15.7287876,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8215",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2017,15.7287876,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8216",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2018,12.72724372,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8217",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2018,12.72724372,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8218",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2018,12.72724372,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8219",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2018,12.72724372,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8220",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2018,12.72724372,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8221",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2019,8.777741092,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8222",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2019,8.777741092,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8223",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2019,8.777741092,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8224",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2019,8.777741092,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8225",51107610504,"Census Tract 6105.04, Loudoun County, Virginia",2019,8.777741092,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8226",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2015,10.73085291,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8227",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2015,10.73085291,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8228",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2015,10.73085291,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8229",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2015,10.73085291,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8230",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2015,10.73085291,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8231",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2016,13.78828199,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8232",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2016,13.78828199,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8233",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2016,13.78828199,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8234",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2016,13.78828199,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8235",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2016,13.78828199,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8236",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2017,12.47612586,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8237",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2017,12.47612586,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8238",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2017,12.47612586,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8239",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2017,12.47612586,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8240",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2017,12.47612586,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8241",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2018,9.986144209,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8242",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2018,9.986144209,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8243",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2018,9.986144209,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8244",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2018,9.986144209,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8245",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2018,9.986144209,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8246",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2019,6.135228686,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8247",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2019,6.135228686,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8248",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2019,6.135228686,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8249",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2019,6.135228686,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8250",51107610505,"Census Tract 6105.05, Loudoun County, Virginia",2019,6.135228686,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8251",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2015,9.474563103,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8252",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2015,9.474563103,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8253",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2015,9.474563103,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8254",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2015,9.474563103,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8255",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2015,9.474563103,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8256",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2016,10.26468186,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8257",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2016,10.26468186,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8258",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2016,10.26468186,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8259",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2016,10.26468186,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8260",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2016,10.26468186,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8261",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2017,12.66339664,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8262",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2017,12.66339664,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"8263",51107610506,"Census Tract 6105.06, Loudoun County, Virginia",2017,12.66339664,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
