geoid,measure,value,year,region_type,measure_type,region_name
110010081001,obgyns_e2sfca,1.56176028313765,2021,block group,index,"Block Group 1, Census Tract 81, District of Columbia, District of Columbia"
110010081002,obgyns_e2sfca,1.56176028313765,2021,block group,index,"Block Group 2, Census Tract 81, District of Columbia, District of Columbia"
110010081003,obgyns_e2sfca,1.56089284381421,2021,block group,index,"Block Group 3, Census Tract 81, District of Columbia, District of Columbia"
110010082001,obgyns_e2sfca,1.56176028313765,2021,block group,index,"Block Group 1, Census Tract 82, District of Columbia, District of Columbia"
110010082002,obgyns_e2sfca,1.56390516672604,2021,block group,index,"Block Group 2, Census Tract 82, District of Columbia, District of Columbia"
110010083011,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia"
110010083012,obgyns_e2sfca,1.56390516672604,2021,block group,index,"Block Group 2, Census Tract 83.01, District of Columbia, District of Columbia"
110010083021,obgyns_e2sfca,1.56390516672604,2021,block group,index,"Block Group 1, Census Tract 83.02, District of Columbia, District of Columbia"
110010084021,obgyns_e2sfca,1.56390516672604,2021,block group,index,"Block Group 1, Census Tract 84.02, District of Columbia, District of Columbia"
110010084022,obgyns_e2sfca,1.56390516672604,2021,block group,index,"Block Group 2, Census Tract 84.02, District of Columbia, District of Columbia"
110010084101,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 84.10, District of Columbia, District of Columbia"
110010087011,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 87.01, District of Columbia, District of Columbia"
110010087012,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia"
110010087021,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 87.02, District of Columbia, District of Columbia"
110010087022,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia"
110010088021,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 88.02, District of Columbia, District of Columbia"
110010088022,obgyns_e2sfca,1.56390516672604,2021,block group,index,"Block Group 2, Census Tract 88.02, District of Columbia, District of Columbia"
110010088023,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 3, Census Tract 88.02, District of Columbia, District of Columbia"
110010088024,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 4, Census Tract 88.02, District of Columbia, District of Columbia"
110010088031,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 88.03, District of Columbia, District of Columbia"
110010088041,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 88.04, District of Columbia, District of Columbia"
110010088042,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 88.04, District of Columbia, District of Columbia"
110010089031,obgyns_e2sfca,1.56390516672604,2021,block group,index,"Block Group 1, Census Tract 89.03, District of Columbia, District of Columbia"
110010089032,obgyns_e2sfca,1.56176028313765,2021,block group,index,"Block Group 2, Census Tract 89.03, District of Columbia, District of Columbia"
110010089041,obgyns_e2sfca,1.56176028313765,2021,block group,index,"Block Group 1, Census Tract 89.04, District of Columbia, District of Columbia"
110010089042,obgyns_e2sfca,1.56176028313765,2021,block group,index,"Block Group 2, Census Tract 89.04, District of Columbia, District of Columbia"
110010090001,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 90, District of Columbia, District of Columbia"
110010090002,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 90, District of Columbia, District of Columbia"
110010091021,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 91.02, District of Columbia, District of Columbia"
110010091022,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia"
110010091023,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 3, Census Tract 91.02, District of Columbia, District of Columbia"
110010092011,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 92.01, District of Columbia, District of Columbia"
110010092031,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 92.03, District of Columbia, District of Columbia"
110010092032,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 92.03, District of Columbia, District of Columbia"
110010092041,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 92.04, District of Columbia, District of Columbia"
110010092042,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 92.04, District of Columbia, District of Columbia"
110010093011,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 93.01, District of Columbia, District of Columbia"
110010093012,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 93.01, District of Columbia, District of Columbia"
110010093013,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 3, Census Tract 93.01, District of Columbia, District of Columbia"
110010093014,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 4, Census Tract 93.01, District of Columbia, District of Columbia"
110010093021,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 93.02, District of Columbia, District of Columbia"
110010094001,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 94, District of Columbia, District of Columbia"
110010094002,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 94, District of Columbia, District of Columbia"
110010094003,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 3, Census Tract 94, District of Columbia, District of Columbia"
110010094004,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 4, Census Tract 94, District of Columbia, District of Columbia"
110010095011,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 1, Census Tract 95.01, District of Columbia, District of Columbia"
110010095012,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 2, Census Tract 95.01, District of Columbia, District of Columbia"
110010095013,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 3, Census Tract 95.01, District of Columbia, District of Columbia"
110010095031,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 95.03, District of Columbia, District of Columbia"
110010095032,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 95.03, District of Columbia, District of Columbia"
110010095033,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 3, Census Tract 95.03, District of Columbia, District of Columbia"
110010095041,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 95.04, District of Columbia, District of Columbia"
110010095042,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 2, Census Tract 95.04, District of Columbia, District of Columbia"
110010095051,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 1, Census Tract 95.05, District of Columbia, District of Columbia"
110010095052,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 2, Census Tract 95.05, District of Columbia, District of Columbia"
110010095053,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia"
110010095071,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 1, Census Tract 95.07, District of Columbia, District of Columbia"
110010095081,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 1, Census Tract 95.08, District of Columbia, District of Columbia"
110010095082,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 2, Census Tract 95.08, District of Columbia, District of Columbia"
110010095083,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 3, Census Tract 95.08, District of Columbia, District of Columbia"
110010095091,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 1, Census Tract 95.09, District of Columbia, District of Columbia"
110010095092,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 2, Census Tract 95.09, District of Columbia, District of Columbia"
110010095093,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 3, Census Tract 95.09, District of Columbia, District of Columbia"
110010096011,obgyns_e2sfca,1.56089284381421,2021,block group,index,"Block Group 1, Census Tract 96.01, District of Columbia, District of Columbia"
110010096021,obgyns_e2sfca,1.55161280394681,2021,block group,index,"Block Group 1, Census Tract 96.02, District of Columbia, District of Columbia"
110010096022,obgyns_e2sfca,1.55678482873313,2021,block group,index,"Block Group 2, Census Tract 96.02, District of Columbia, District of Columbia"
110010096031,obgyns_e2sfca,1.54208090083723,2021,block group,index,"Block Group 1, Census Tract 96.03, District of Columbia, District of Columbia"
110010096032,obgyns_e2sfca,1.54208090083723,2021,block group,index,"Block Group 2, Census Tract 96.03, District of Columbia, District of Columbia"
110010096033,obgyns_e2sfca,1.55256366379638,2021,block group,index,"Block Group 3, Census Tract 96.03, District of Columbia, District of Columbia"
110010096041,obgyns_e2sfca,1.55256366379638,2021,block group,index,"Block Group 1, Census Tract 96.04, District of Columbia, District of Columbia"
110010096042,obgyns_e2sfca,1.55256366379638,2021,block group,index,"Block Group 2, Census Tract 96.04, District of Columbia, District of Columbia"
110010097001,obgyns_e2sfca,0.867638802281422,2021,block group,index,"Block Group 1, Census Tract 97, District of Columbia, District of Columbia"
110010097002,obgyns_e2sfca,1.22136990323444,2021,block group,index,"Block Group 2, Census Tract 97, District of Columbia, District of Columbia"
110010098011,obgyns_e2sfca,0.867638802281422,2021,block group,index,"Block Group 1, Census Tract 98.01, District of Columbia, District of Columbia"
110010098021,obgyns_e2sfca,1.05429276728054,2021,block group,index,"Block Group 1, Census Tract 98.02, District of Columbia, District of Columbia"
110010098022,obgyns_e2sfca,1.22136990323444,2021,block group,index,"Block Group 2, Census Tract 98.02, District of Columbia, District of Columbia"
110010098031,obgyns_e2sfca,0.867638802281422,2021,block group,index,"Block Group 1, Census Tract 98.03, District of Columbia, District of Columbia"
110010098032,obgyns_e2sfca,1.05429276728054,2021,block group,index,"Block Group 2, Census Tract 98.03, District of Columbia, District of Columbia"
110010098033,obgyns_e2sfca,1.05429276728054,2021,block group,index,"Block Group 3, Census Tract 98.03, District of Columbia, District of Columbia"
110010098041,obgyns_e2sfca,0.867638802281422,2021,block group,index,"Block Group 1, Census Tract 98.04, District of Columbia, District of Columbia"
110010098042,obgyns_e2sfca,0.867638802281422,2021,block group,index,"Block Group 2, Census Tract 98.04, District of Columbia, District of Columbia"
110010098071,obgyns_e2sfca,1.22170051338755,2021,block group,index,"Block Group 1, Census Tract 98.07, District of Columbia, District of Columbia"
110010098072,obgyns_e2sfca,1.22136990323444,2021,block group,index,"Block Group 2, Census Tract 98.07, District of Columbia, District of Columbia"
110010098101,obgyns_e2sfca,1.22136990323444,2021,block group,index,"Block Group 1, Census Tract 98.10, District of Columbia, District of Columbia"
110010098102,obgyns_e2sfca,1.22136990323444,2021,block group,index,"Block Group 2, Census Tract 98.10, District of Columbia, District of Columbia"
110010098111,obgyns_e2sfca,1.22136990323444,2021,block group,index,"Block Group 1, Census Tract 98.11, District of Columbia, District of Columbia"
110010098112,obgyns_e2sfca,1.22136990323444,2021,block group,index,"Block Group 2, Census Tract 98.11, District of Columbia, District of Columbia"
110010099011,obgyns_e2sfca,1.54930702965548,2021,block group,index,"Block Group 1, Census Tract 99.01, District of Columbia, District of Columbia"
110010099012,obgyns_e2sfca,1.54930702965548,2021,block group,index,"Block Group 2, Census Tract 99.01, District of Columbia, District of Columbia"
110010099021,obgyns_e2sfca,0.867638802281422,2021,block group,index,"Block Group 1, Census Tract 99.02, District of Columbia, District of Columbia"
110010099022,obgyns_e2sfca,0.867638802281422,2021,block group,index,"Block Group 2, Census Tract 99.02, District of Columbia, District of Columbia"
110010099031,obgyns_e2sfca,1.52662560761997,2021,block group,index,"Block Group 1, Census Tract 99.03, District of Columbia, District of Columbia"
110010099032,obgyns_e2sfca,1.52662560761997,2021,block group,index,"Block Group 2, Census Tract 99.03, District of Columbia, District of Columbia"
110010099041,obgyns_e2sfca,1.52662560761997,2021,block group,index,"Block Group 1, Census Tract 99.04, District of Columbia, District of Columbia"
110010099042,obgyns_e2sfca,1.52662560761997,2021,block group,index,"Block Group 2, Census Tract 99.04, District of Columbia, District of Columbia"
110010099051,obgyns_e2sfca,1.52662560761997,2021,block group,index,"Block Group 1, Census Tract 99.05, District of Columbia, District of Columbia"
110010099052,obgyns_e2sfca,1.53019874719272,2021,block group,index,"Block Group 2, Census Tract 99.05, District of Columbia, District of Columbia"
110010099053,obgyns_e2sfca,1.54830434361593,2021,block group,index,"Block Group 3, Census Tract 99.05, District of Columbia, District of Columbia"
110010099061,obgyns_e2sfca,1.52662560761997,2021,block group,index,"Block Group 1, Census Tract 99.06, District of Columbia, District of Columbia"
110010099071,obgyns_e2sfca,1.54830434361593,2021,block group,index,"Block Group 1, Census Tract 99.07, District of Columbia, District of Columbia"
110010099072,obgyns_e2sfca,1.52662560761997,2021,block group,index,"Block Group 2, Census Tract 99.07, District of Columbia, District of Columbia"
110010101001,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 101, District of Columbia, District of Columbia"
110010101002,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 101, District of Columbia, District of Columbia"
110010102001,obgyns_e2sfca,1.56390516672604,2021,block group,index,"Block Group 1, Census Tract 102, District of Columbia, District of Columbia"
110010102002,obgyns_e2sfca,1.56390516672604,2021,block group,index,"Block Group 2, Census Tract 102, District of Columbia, District of Columbia"
110010103001,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 1, Census Tract 103, District of Columbia, District of Columbia"
110010103002,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 2, Census Tract 103, District of Columbia, District of Columbia"
110010103003,obgyns_e2sfca,1.43844915719306,2021,block group,index,"Block Group 3, Census Tract 103, District of Columbia, District of Columbia"
110010104001,obgyns_e2sfca,0.867638802281422,2021,block group,index,"Block Group 1, Census Tract 104, District of Columbia, District of Columbia"
110010104002,obgyns_e2sfca,0.867638802281422,2021,block group,index,"Block Group 2, Census Tract 104, District of Columbia, District of Columbia"
110010105001,obgyns_e2sfca,1.55161280394681,2021,block group,index,"Block Group 1, Census Tract 105, District of Columbia, District of Columbia"
110010105002,obgyns_e2sfca,1.56176028313765,2021,block group,index,"Block Group 2, Census Tract 105, District of Columbia, District of Columbia"
110010106001,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 106, District of Columbia, District of Columbia"
110010106002,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 106, District of Columbia, District of Columbia"
110010106003,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 3, Census Tract 106, District of Columbia, District of Columbia"
110010107001,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 107, District of Columbia, District of Columbia"
110010107002,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 107, District of Columbia, District of Columbia"
110010108001,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 108, District of Columbia, District of Columbia"
110010108002,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 108, District of Columbia, District of Columbia"
110010108003,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 3, Census Tract 108, District of Columbia, District of Columbia"
110010109001,obgyns_e2sfca,1.1567997182601,2021,block group,index,"Block Group 1, Census Tract 109, District of Columbia, District of Columbia"
110010109002,obgyns_e2sfca,1.16661515048493,2021,block group,index,"Block Group 2, Census Tract 109, District of Columbia, District of Columbia"
110010110001,obgyns_e2sfca,1.52662560761997,2021,block group,index,"Block Group 1, Census Tract 110, District of Columbia, District of Columbia"
110010110002,obgyns_e2sfca,1.54182577658915,2021,block group,index,"Block Group 2, Census Tract 110, District of Columbia, District of Columbia"
110010110003,obgyns_e2sfca,1.55256366379638,2021,block group,index,"Block Group 3, Census Tract 110, District of Columbia, District of Columbia"
110010110004,obgyns_e2sfca,1.54208090083723,2021,block group,index,"Block Group 4, Census Tract 110, District of Columbia, District of Columbia"
110010111001,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 1, Census Tract 111, District of Columbia, District of Columbia"
110010111002,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 2, Census Tract 111, District of Columbia, District of Columbia"
110010111003,obgyns_e2sfca,1.12186175550229,2021,block group,index,"Block Group 3, Census Tract 111, District of Columbia, District of Columbia"
240178501011,obgyns_e2sfca,0.231528081474903,2021,block group,index,"Block Group 1, Census Tract 8501.01, Charles County, Maryland"
240178501012,obgyns_e2sfca,0.292487437777448,2021,block group,index,"Block Group 2, Census Tract 8501.01, Charles County, Maryland"
240178501021,obgyns_e2sfca,0.231528081474903,2021,block group,index,"Block Group 1, Census Tract 8501.02, Charles County, Maryland"
240178501022,obgyns_e2sfca,0.231404761632154,2021,block group,index,"Block Group 2, Census Tract 8501.02, Charles County, Maryland"
240178502011,obgyns_e2sfca,0.168465675016995,2021,block group,index,"Block Group 1, Census Tract 8502.01, Charles County, Maryland"
240178502021,obgyns_e2sfca,0.17699948279657,2021,block group,index,"Block Group 1, Census Tract 8502.02, Charles County, Maryland"
240178502022,obgyns_e2sfca,0.261393591917623,2021,block group,index,"Block Group 2, Census Tract 8502.02, Charles County, Maryland"
240178502023,obgyns_e2sfca,0.119531017350133,2021,block group,index,"Block Group 3, Census Tract 8502.02, Charles County, Maryland"
240178503001,obgyns_e2sfca,0.119531017350133,2021,block group,index,"Block Group 1, Census Tract 8503, Charles County, Maryland"
240178503002,obgyns_e2sfca,0.168465675016995,2021,block group,index,"Block Group 2, Census Tract 8503, Charles County, Maryland"
240178504001,obgyns_e2sfca,0.168465675016995,2021,block group,index,"Block Group 1, Census Tract 8504, Charles County, Maryland"
240178504002,obgyns_e2sfca,0.162890614529485,2021,block group,index,"Block Group 2, Census Tract 8504, Charles County, Maryland"
240178504003,obgyns_e2sfca,0.0473067089173146,2021,block group,index,"Block Group 3, Census Tract 8504, Charles County, Maryland"
240178505001,obgyns_e2sfca,1.08354890424897,2021,block group,index,"Block Group 1, Census Tract 8505, Charles County, Maryland"
240178505002,obgyns_e2sfca,0,2021,block group,index,"Block Group 2, Census Tract 8505, Charles County, Maryland"
240178506001,obgyns_e2sfca,0.231404761632154,2021,block group,index,"Block Group 1, Census Tract 8506, Charles County, Maryland"
240178506002,obgyns_e2sfca,0.231404761632154,2021,block group,index,"Block Group 2, Census Tract 8506, Charles County, Maryland"
240178506003,obgyns_e2sfca,0.231528081474903,2021,block group,index,"Block Group 3, Census Tract 8506, Charles County, Maryland"
240178507061,obgyns_e2sfca,0.620260771889078,2021,block group,index,"Block Group 1, Census Tract 8507.06, Charles County, Maryland"
240178507062,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 2, Census Tract 8507.06, Charles County, Maryland"
240178507081,obgyns_e2sfca,0.620260771889078,2021,block group,index,"Block Group 1, Census Tract 8507.08, Charles County, Maryland"
240178507082,obgyns_e2sfca,0.620260771889078,2021,block group,index,"Block Group 2, Census Tract 8507.08, Charles County, Maryland"
240178507091,obgyns_e2sfca,0.620260771889078,2021,block group,index,"Block Group 1, Census Tract 8507.09, Charles County, Maryland"
240178507092,obgyns_e2sfca,0.664107697664835,2021,block group,index,"Block Group 2, Census Tract 8507.09, Charles County, Maryland"
240178507093,obgyns_e2sfca,0.664107697664835,2021,block group,index,"Block Group 3, Census Tract 8507.09, Charles County, Maryland"
240178507101,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 1, Census Tract 8507.10, Charles County, Maryland"
240178507102,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 2, Census Tract 8507.10, Charles County, Maryland"
240178507111,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 1, Census Tract 8507.11, Charles County, Maryland"
240178507112,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 2, Census Tract 8507.11, Charles County, Maryland"
240178507113,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 3, Census Tract 8507.11, Charles County, Maryland"
240178507121,obgyns_e2sfca,0.231528081474903,2021,block group,index,"Block Group 1, Census Tract 8507.12, Charles County, Maryland"
240178507122,obgyns_e2sfca,0.231528081474903,2021,block group,index,"Block Group 2, Census Tract 8507.12, Charles County, Maryland"
240178507131,obgyns_e2sfca,0.620676630860963,2021,block group,index,"Block Group 1, Census Tract 8507.13, Charles County, Maryland"
240178507132,obgyns_e2sfca,0.619167936797583,2021,block group,index,"Block Group 2, Census Tract 8507.13, Charles County, Maryland"
240178508011,obgyns_e2sfca,0.664107697664835,2021,block group,index,"Block Group 1, Census Tract 8508.01, Charles County, Maryland"
240178508012,obgyns_e2sfca,0.664107697664835,2021,block group,index,"Block Group 2, Census Tract 8508.01, Charles County, Maryland"
240178508013,obgyns_e2sfca,0.664107697664835,2021,block group,index,"Block Group 3, Census Tract 8508.01, Charles County, Maryland"
240178508014,obgyns_e2sfca,0.664107697664835,2021,block group,index,"Block Group 4, Census Tract 8508.01, Charles County, Maryland"
240178508021,obgyns_e2sfca,0.664107697664835,2021,block group,index,"Block Group 1, Census Tract 8508.02, Charles County, Maryland"
240178508022,obgyns_e2sfca,0.620260771889078,2021,block group,index,"Block Group 2, Census Tract 8508.02, Charles County, Maryland"
240178508023,obgyns_e2sfca,0.620260771889078,2021,block group,index,"Block Group 3, Census Tract 8508.02, Charles County, Maryland"
240178509011,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 1, Census Tract 8509.01, Charles County, Maryland"
240178509012,obgyns_e2sfca,0.620260771889078,2021,block group,index,"Block Group 2, Census Tract 8509.01, Charles County, Maryland"
240178509013,obgyns_e2sfca,0.620260771889078,2021,block group,index,"Block Group 3, Census Tract 8509.01, Charles County, Maryland"
240178509021,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 1, Census Tract 8509.02, Charles County, Maryland"
240178509022,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 2, Census Tract 8509.02, Charles County, Maryland"
240178509023,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 3, Census Tract 8509.02, Charles County, Maryland"
240178509041,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 1, Census Tract 8509.04, Charles County, Maryland"
240178509042,obgyns_e2sfca,0,2021,block group,index,"Block Group 2, Census Tract 8509.04, Charles County, Maryland"
240178509051,obgyns_e2sfca,0.620260771889078,2021,block group,index,"Block Group 1, Census Tract 8509.05, Charles County, Maryland"
240178509052,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 2, Census Tract 8509.05, Charles County, Maryland"
240178509061,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 1, Census Tract 8509.06, Charles County, Maryland"
240178509062,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 2, Census Tract 8509.06, Charles County, Maryland"
240178509063,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 3, Census Tract 8509.06, Charles County, Maryland"
240178510011,obgyns_e2sfca,0.231528081474903,2021,block group,index,"Block Group 1, Census Tract 8510.01, Charles County, Maryland"
240178510012,obgyns_e2sfca,0,2021,block group,index,"Block Group 2, Census Tract 8510.01, Charles County, Maryland"
240178510021,obgyns_e2sfca,0.231528081474903,2021,block group,index,"Block Group 1, Census Tract 8510.02, Charles County, Maryland"
240178510022,obgyns_e2sfca,0,2021,block group,index,"Block Group 2, Census Tract 8510.02, Charles County, Maryland"
240178510023,obgyns_e2sfca,0.231528081474903,2021,block group,index,"Block Group 3, Census Tract 8510.02, Charles County, Maryland"
240178510024,obgyns_e2sfca,0,2021,block group,index,"Block Group 4, Census Tract 8510.02, Charles County, Maryland"
240178510025,obgyns_e2sfca,0,2021,block group,index,"Block Group 5, Census Tract 8510.02, Charles County, Maryland"
240178510026,obgyns_e2sfca,0,2021,block group,index,"Block Group 6, Census Tract 8510.02, Charles County, Maryland"
240178511001,obgyns_e2sfca,0,2021,block group,index,"Block Group 1, Census Tract 8511, Charles County, Maryland"
240178511002,obgyns_e2sfca,0,2021,block group,index,"Block Group 2, Census Tract 8511, Charles County, Maryland"
240178512001,obgyns_e2sfca,0.0473067089173146,2021,block group,index,"Block Group 1, Census Tract 8512, Charles County, Maryland"
240178512002,obgyns_e2sfca,0.0473067089173146,2021,block group,index,"Block Group 2, Census Tract 8512, Charles County, Maryland"
240178512003,obgyns_e2sfca,0.792950549471178,2021,block group,index,"Block Group 3, Census Tract 8512, Charles County, Maryland"
240178512004,obgyns_e2sfca,0.792950549471178,2021,block group,index,"Block Group 4, Census Tract 8512, Charles County, Maryland"
240178513011,obgyns_e2sfca,0.792950549471178,2021,block group,index,"Block Group 1, Census Tract 8513.01, Charles County, Maryland"
240178513012,obgyns_e2sfca,0.792950549471178,2021,block group,index,"Block Group 2, Census Tract 8513.01, Charles County, Maryland"
240178513021,obgyns_e2sfca,0.792950549471178,2021,block group,index,NA
240178513022,obgyns_e2sfca,0.792950549471178,2021,block group,index,"Block Group 2, Census Tract 8513.02, Charles County, Maryland"
240178513023,obgyns_e2sfca,0.792950549471178,2021,block group,index,"Block Group 3, Census Tract 8513.02, Charles County, Maryland"
240178514001,obgyns_e2sfca,0.620260771889078,2021,block group,index,"Block Group 1, Census Tract 8514, Charles County, Maryland"
240178514002,obgyns_e2sfca,0.664107697664835,2021,block group,index,"Block Group 2, Census Tract 8514, Charles County, Maryland"
240178514003,obgyns_e2sfca,0.792950549471178,2021,block group,index,"Block Group 3, Census Tract 8514, Charles County, Maryland"
240178514004,obgyns_e2sfca,0.792950549471178,2021,block group,index,"Block Group 4, Census Tract 8514, Charles County, Maryland"
240178515001,obgyns_e2sfca,0.62112305917717,2021,block group,index,"Block Group 1, Census Tract 8515, Charles County, Maryland"
240178515002,obgyns_e2sfca,0.627413496192059,2021,block group,index,"Block Group 2, Census Tract 8515, Charles County, Maryland"
240178515003,obgyns_e2sfca,0.597505832865209,2021,block group,index,"Block Group 3, Census Tract 8515, Charles County, Maryland"
240217402001,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7402, Frederick County, Maryland"
240217402002,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7402, Frederick County, Maryland"
240217402003,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7402, Frederick County, Maryland"
240217402004,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 4, Census Tract 7402, Frederick County, Maryland"
240217501001,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7501, Frederick County, Maryland"
240217501002,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7501, Frederick County, Maryland"
240217502001,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7502, Frederick County, Maryland"
240217502002,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7502, Frederick County, Maryland"
240217503001,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7503, Frederick County, Maryland"
240217503002,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7503, Frederick County, Maryland"
240217505031,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 1, Census Tract 7505.03, Frederick County, Maryland"
240217505032,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 2, Census Tract 7505.03, Frederick County, Maryland"
240217505033,obgyns_e2sfca,0.192663424665422,2021,block group,index,"Block Group 3, Census Tract 7505.03, Frederick County, Maryland"
