geoid,measure,value,year,region_type,measure_type
510594812023,pediat_3sfca,3.02161559647736,2021,block group,index
510594814001,pediat_3sfca,3.26239432859463,2021,block group,index
510594814002,pediat_3sfca,3.27011528697345,2021,block group,index
510594814003,pediat_3sfca,3.13086561516009,2021,block group,index
510594814004,pediat_3sfca,3.45202886858104,2021,block group,index
510594815001,pediat_3sfca,3.03970651193308,2021,block group,index
510594816001,pediat_3sfca,3.06416973735304,2021,block group,index
510594816002,pediat_3sfca,3.28226005419442,2021,block group,index
510594817011,pediat_3sfca,3.07412566320431,2021,block group,index
510594817012,pediat_3sfca,2.9004378498391,2021,block group,index
510594817013,pediat_3sfca,3.01256841034647,2021,block group,index
510594817021,pediat_3sfca,3.08730422610796,2021,block group,index
510594817022,pediat_3sfca,3.31375545145395,2021,block group,index
510594817023,pediat_3sfca,3.244906993461,2021,block group,index
510594819001,pediat_3sfca,3.41951561654064,2021,block group,index
510594819002,pediat_3sfca,2.5003603591171,2021,block group,index
510594819003,pediat_3sfca,3.2373690221697,2021,block group,index
510594820011,pediat_3sfca,3.41819826756796,2021,block group,index
510594820012,pediat_3sfca,3.68785110942514,2021,block group,index
510594820013,pediat_3sfca,3.71991867431383,2021,block group,index
510594820021,pediat_3sfca,3.33700720846818,2021,block group,index
510594820022,pediat_3sfca,3.54696114137859,2021,block group,index
510594821001,pediat_3sfca,3.63628722709425,2021,block group,index
510594821002,pediat_3sfca,3.43505353862655,2021,block group,index
510594822011,pediat_3sfca,3.30710776669452,2021,block group,index
510594822021,pediat_3sfca,3.59751273219104,2021,block group,index
510594822022,pediat_3sfca,3.57882710782798,2021,block group,index
510594822023,pediat_3sfca,3.62488731964778,2021,block group,index
510594822024,pediat_3sfca,3.20298715649638,2021,block group,index
510594822031,pediat_3sfca,3.56172841170768,2021,block group,index
510594822032,pediat_3sfca,3.38993775296299,2021,block group,index
510594822033,pediat_3sfca,3.54857082946195,2021,block group,index
510594822034,pediat_3sfca,3.56652509684665,2021,block group,index
510594823011,pediat_3sfca,3.58463616243511,2021,block group,index
510594823012,pediat_3sfca,3.35669790572254,2021,block group,index
510594823021,pediat_3sfca,3.21920517108045,2021,block group,index
510594823022,pediat_3sfca,3.26815270889864,2021,block group,index
510594823031,pediat_3sfca,3.46126734194318,2021,block group,index
510594823032,pediat_3sfca,3.22103022397267,2021,block group,index
510594823033,pediat_3sfca,3.55388483053389,2021,block group,index
510594824001,pediat_3sfca,3.73426131934333,2021,block group,index
510594825011,pediat_3sfca,2.85195280430377,2021,block group,index
510594825012,pediat_3sfca,2.88588112297318,2021,block group,index
510594825013,pediat_3sfca,2.98216521260334,2021,block group,index
510594825014,pediat_3sfca,2.96592172085552,2021,block group,index
510594825015,pediat_3sfca,2.90248925660411,2021,block group,index
510594825021,pediat_3sfca,3.02356804896536,2021,block group,index
510594825022,pediat_3sfca,2.86346301385725,2021,block group,index
510594825031,pediat_3sfca,2.90793381272502,2021,block group,index
510594825032,pediat_3sfca,3.13487423904287,2021,block group,index
510594825033,pediat_3sfca,2.88495518634374,2021,block group,index
510594825041,pediat_3sfca,2.79961207961748,2021,block group,index
510594825042,pediat_3sfca,2.9955788655863,2021,block group,index
510594825043,pediat_3sfca,2.92436277593916,2021,block group,index
510594826011,pediat_3sfca,3.02272077587817,2021,block group,index
510594826012,pediat_3sfca,2.78507206843144,2021,block group,index
510594826013,pediat_3sfca,3.07995453566336,2021,block group,index
510594826021,pediat_3sfca,3.04354398910139,2021,block group,index
510594826022,pediat_3sfca,3.07604237198527,2021,block group,index
510594826023,pediat_3sfca,2.9718685742351,2021,block group,index
510594826024,pediat_3sfca,3.20649981763891,2021,block group,index
510594901011,pediat_3sfca,2.69737612512686,2021,block group,index
510594901012,pediat_3sfca,2.58330133629903,2021,block group,index
510594901013,pediat_3sfca,2.55583724584244,2021,block group,index
510594901031,pediat_3sfca,2.36931830176629,2021,block group,index
510594901032,pediat_3sfca,2.74656991818762,2021,block group,index
510594901033,pediat_3sfca,2.74930313156327,2021,block group,index
510594901034,pediat_3sfca,2.59908706105714,2021,block group,index
510594905011,pediat_3sfca,2.92693729330787,2021,block group,index
510594905012,pediat_3sfca,2.91883956009174,2021,block group,index
510594905021,pediat_3sfca,2.92682181966683,2021,block group,index
510594905022,pediat_3sfca,2.88227569034119,2021,block group,index
510594905023,pediat_3sfca,2.88404721020601,2021,block group,index
510594910001,pediat_3sfca,2.03028330456344,2021,block group,index
510594911011,pediat_3sfca,2.36986382584518,2021,block group,index
510594911012,pediat_3sfca,2.01912722711303,2021,block group,index
510594911021,pediat_3sfca,2.33892909701931,2021,block group,index
510594911022,pediat_3sfca,2.38484535235894,2021,block group,index
510594911031,pediat_3sfca,2.659488580901,2021,block group,index
510594911032,pediat_3sfca,2.64798299488334,2021,block group,index
510594911033,pediat_3sfca,2.51331205878908,2021,block group,index
510594911034,pediat_3sfca,2.59170711070435,2021,block group,index
510594912011,pediat_3sfca,2.66013011111568,2021,block group,index
510594912012,pediat_3sfca,2.49549544281331,2021,block group,index
510594912013,pediat_3sfca,2.53567038743125,2021,block group,index
510594912014,pediat_3sfca,2.52210509510719,2021,block group,index
510594912021,pediat_3sfca,2.8410944523725,2021,block group,index
510594913011,pediat_3sfca,2.12316736939241,2021,block group,index
510594913012,pediat_3sfca,2.54424657227399,2021,block group,index
510594913013,pediat_3sfca,2.63016336672075,2021,block group,index
510594913014,pediat_3sfca,2.70262797144494,2021,block group,index
510594913021,pediat_3sfca,2.7008281377594,2021,block group,index
510594913022,pediat_3sfca,2.70428983880335,2021,block group,index
510594913031,pediat_3sfca,2.85007257559258,2021,block group,index
510594913032,pediat_3sfca,2.79977763624974,2021,block group,index
510594914011,pediat_3sfca,2.75014235173489,2021,block group,index
510594914012,pediat_3sfca,2.80214878679486,2021,block group,index
510594914013,pediat_3sfca,2.88813314700739,2021,block group,index
510594914014,pediat_3sfca,2.86819460621364,2021,block group,index
510594914021,pediat_3sfca,2.75643022332117,2021,block group,index
510594914022,pediat_3sfca,2.72535976001354,2021,block group,index
510594914031,pediat_3sfca,2.51136643530488,2021,block group,index
510594914032,pediat_3sfca,2.4598080875843,2021,block group,index
510594914041,pediat_3sfca,2.55735566009355,2021,block group,index
510594914042,pediat_3sfca,2.50312699075588,2021,block group,index
510594914051,pediat_3sfca,2.38831798002327,2021,block group,index
510594915011,pediat_3sfca,2.9396649632687,2021,block group,index
510594915012,pediat_3sfca,2.87254129246898,2021,block group,index
510594915013,pediat_3sfca,2.88204464662461,2021,block group,index
510594915021,pediat_3sfca,2.58442724267549,2021,block group,index
510594915022,pediat_3sfca,2.61471910270888,2021,block group,index
510594915023,pediat_3sfca,2.88293211145751,2021,block group,index
510594916011,pediat_3sfca,2.90291234653385,2021,block group,index
510594916012,pediat_3sfca,2.80371679779793,2021,block group,index
510594916013,pediat_3sfca,2.67410028690444,2021,block group,index
510594916021,pediat_3sfca,2.84257458596469,2021,block group,index
510594916022,pediat_3sfca,2.80812692195058,2021,block group,index
510594917011,pediat_3sfca,3.21251333362947,2021,block group,index
510594917012,pediat_3sfca,3.15282263028049,2021,block group,index
510594917013,pediat_3sfca,3.34498335327071,2021,block group,index
510594917021,pediat_3sfca,3.34430945324239,2021,block group,index
510594917022,pediat_3sfca,3.35610114959819,2021,block group,index
510594917023,pediat_3sfca,3.41555152523853,2021,block group,index
510594917024,pediat_3sfca,3.20093734480805,2021,block group,index
510594917025,pediat_3sfca,3.26365747747348,2021,block group,index
510594917031,pediat_3sfca,3.11639023141789,2021,block group,index
510594917032,pediat_3sfca,2.9473311314229,2021,block group,index
510594917033,pediat_3sfca,3.29532897382934,2021,block group,index
510594917041,pediat_3sfca,3.11596952788237,2021,block group,index
510594917042,pediat_3sfca,3.01906395457274,2021,block group,index
510594917043,pediat_3sfca,3.22589641237675,2021,block group,index
510594917051,pediat_3sfca,2.6375352318443,2021,block group,index
510594918011,pediat_3sfca,3.03881604806556,2021,block group,index
510594918012,pediat_3sfca,2.95969444566563,2021,block group,index
510594918021,pediat_3sfca,3.1100040931205,2021,block group,index
510594918022,pediat_3sfca,2.99897482224396,2021,block group,index
510594918031,pediat_3sfca,2.934122104879,2021,block group,index
510594918032,pediat_3sfca,2.99859439457792,2021,block group,index
510594918033,pediat_3sfca,3.2627688560267,2021,block group,index
510594920001,pediat_3sfca,2.77261054292352,2021,block group,index
510594920002,pediat_3sfca,2.37804301678062,2021,block group,index
510594920003,pediat_3sfca,2.50154558720674,2021,block group,index
510594921001,pediat_3sfca,2.34842903869602,2021,block group,index
510594921002,pediat_3sfca,2.54491020640574,2021,block group,index
510594921003,pediat_3sfca,2.71540975637271,2021,block group,index
510594921004,pediat_3sfca,2.79560210315226,2021,block group,index
510594922011,pediat_3sfca,2.06916256007698,2021,block group,index
510594922012,pediat_3sfca,2.55710508836834,2021,block group,index
510594922021,pediat_3sfca,3.04833883938127,2021,block group,index
510594922022,pediat_3sfca,2.65046858248703,2021,block group,index
510594922023,pediat_3sfca,2.8925957040636,2021,block group,index
510594922031,pediat_3sfca,2.82722725638882,2021,block group,index
510594922032,pediat_3sfca,2.68744310508517,2021,block group,index
510594922033,pediat_3sfca,2.85839006102617,2021,block group,index
510594923001,pediat_3sfca,3.00504013912225,2021,block group,index
510594923002,pediat_3sfca,3.12454592254754,2021,block group,index
510594924001,pediat_3sfca,2.78470344473991,2021,block group,index
510594924002,pediat_3sfca,2.63938447727206,2021,block group,index
510594925001,pediat_3sfca,2.52946503332141,2021,block group,index
510594925002,pediat_3sfca,2.06404495649647,2021,block group,index
510599801001,pediat_3sfca,3.73805816694747,2021,block group,index
511076101011,pediat_3sfca,0.659842027684803,2021,block group,index
511076101012,pediat_3sfca,4.9948062193069,2021,block group,index
511076101021,pediat_3sfca,4.78194851179575,2021,block group,index
511076101022,pediat_3sfca,5.14521195232777,2021,block group,index
511076102011,pediat_3sfca,2.08375490510664,2021,block group,index
511076102012,pediat_3sfca,1.71520093944144,2021,block group,index
511076102021,pediat_3sfca,0.702238475390764,2021,block group,index
511076102022,pediat_3sfca,1.24513673936151,2021,block group,index
511076103001,pediat_3sfca,3.98510332781475,2021,block group,index
511076103002,pediat_3sfca,2.67258826559517,2021,block group,index
511076103003,pediat_3sfca,2.28109665068489,2021,block group,index
511076103004,pediat_3sfca,2.11030066470196,2021,block group,index
511076104001,pediat_3sfca,2.04538712495883,2021,block group,index
511076104002,pediat_3sfca,2.161894247749,2021,block group,index
511076105031,pediat_3sfca,2.29754711053404,2021,block group,index
511076105032,pediat_3sfca,2.39694790405004,2021,block group,index
511076105033,pediat_3sfca,2.42630959834747,2021,block group,index
511076105041,pediat_3sfca,2.28625464471965,2021,block group,index
511076105042,pediat_3sfca,2.31728719943915,2021,block group,index
511076105043,pediat_3sfca,2.34890078204647,2021,block group,index
511076105044,pediat_3sfca,2.33968356269717,2021,block group,index
511076105051,pediat_3sfca,2.41918628954182,2021,block group,index
511076105052,pediat_3sfca,2.41306487546263,2021,block group,index
511076105053,pediat_3sfca,2.44077874623882,2021,block group,index
511076105061,pediat_3sfca,2.55234456281143,2021,block group,index
511076105062,pediat_3sfca,2.53108398640449,2021,block group,index
511076105071,pediat_3sfca,2.32376257106198,2021,block group,index
511076105072,pediat_3sfca,2.39691141626183,2021,block group,index
511076105073,pediat_3sfca,2.53645472437746,2021,block group,index
511076106011,pediat_3sfca,2.24137541118168,2021,block group,index
511076106012,pediat_3sfca,2.16659860421046,2021,block group,index
511076106013,pediat_3sfca,1.97296485943832,2021,block group,index
511076106014,pediat_3sfca,2.17174277755111,2021,block group,index
511076106021,pediat_3sfca,1.85966518002757,2021,block group,index
511076106031,pediat_3sfca,2.33541012417457,2021,block group,index
511076106032,pediat_3sfca,2.39126457616384,2021,block group,index
511076106041,pediat_3sfca,2.38786424027192,2021,block group,index
511076106042,pediat_3sfca,2.13768422932095,2021,block group,index
511076106043,pediat_3sfca,2.00075661050771,2021,block group,index
511076107011,pediat_3sfca,1.36309943956469,2021,block group,index
511076107012,pediat_3sfca,1.52582412405755,2021,block group,index
511076107021,pediat_3sfca,1.87973493466431,2021,block group,index
511076107022,pediat_3sfca,1.82726441789483,2021,block group,index
511076107023,pediat_3sfca,1.48630160325952,2021,block group,index
511076107031,pediat_3sfca,1.89612841800849,2021,block group,index
511076107032,pediat_3sfca,1.75847140034726,2021,block group,index
511076107033,pediat_3sfca,1.33890013669978,2021,block group,index
511076108001,pediat_3sfca,0.906696240909779,2021,block group,index
511076108002,pediat_3sfca,0.529963572837368,2021,block group,index
511076108003,pediat_3sfca,0.283000885913621,2021,block group,index
511076108004,pediat_3sfca,0.137297061069291,2021,block group,index
511076109001,pediat_3sfca,0.578397546585496,2021,block group,index
511076109002,pediat_3sfca,1.50565495947329,2021,block group,index
511076110021,pediat_3sfca,2.69220286915307,2021,block group,index
511076110022,pediat_3sfca,2.69140402158123,2021,block group,index
511076110041,pediat_3sfca,2.37943465335687,2021,block group,index
511076110042,pediat_3sfca,2.59021659642465,2021,block group,index
511076110043,pediat_3sfca,2.52005553733764,2021,block group,index
511076110051,pediat_3sfca,2.55459781038226,2021,block group,index
511076110052,pediat_3sfca,2.5058411665848,2021,block group,index
511076110053,pediat_3sfca,2.52897124983269,2021,block group,index
511076110061,pediat_3sfca,2.77956638158166,2021,block group,index
511076110062,pediat_3sfca,2.57635626673934,2021,block group,index
511076110091,pediat_3sfca,2.49134612614426,2021,block group,index
511076110092,pediat_3sfca,2.58301575274388,2021,block group,index
511076110093,pediat_3sfca,2.656425768102,2021,block group,index
511076110101,pediat_3sfca,2.57260696984324,2021,block group,index
511076110111,pediat_3sfca,2.57409131551848,2021,block group,index
511076110112,pediat_3sfca,2.69882289684799,2021,block group,index
511076110121,pediat_3sfca,2.649646392845,2021,block group,index
511076110122,pediat_3sfca,2.53924603180891,2021,block group,index
511076110131,pediat_3sfca,2.5237738522136,2021,block group,index
511076110132,pediat_3sfca,2.62742896315418,2021,block group,index
511076110141,pediat_3sfca,2.73175946365395,2021,block group,index
511076110142,pediat_3sfca,2.68989407569143,2021,block group,index
511076110151,pediat_3sfca,2.80077018716535,2021,block group,index
511076110161,pediat_3sfca,2.71611237335633,2021,block group,index
511076110162,pediat_3sfca,2.62449721088092,2021,block group,index
511076110163,pediat_3sfca,2.77749403933374,2021,block group,index
511076110171,pediat_3sfca,2.73348507289371,2021,block group,index
511076110172,pediat_3sfca,2.70113958314713,2021,block group,index
511076110181,pediat_3sfca,2.73105179613987,2021,block group,index
511076110182,pediat_3sfca,2.76643301439817,2021,block group,index
511076110191,pediat_3sfca,2.50284447490586,2021,block group,index
511076110192,pediat_3sfca,2.48621511629105,2021,block group,index
511076110201,pediat_3sfca,2.42814150243435,2021,block group,index
511076110202,pediat_3sfca,2.48433659826453,2021,block group,index
511076110203,pediat_3sfca,2.72823034104639,2021,block group,index
511076110211,pediat_3sfca,2.57803849793628,2021,block group,index
511076110212,pediat_3sfca,2.35469720405342,2021,block group,index
511076110213,pediat_3sfca,2.49682757258612,2021,block group,index
511076110214,pediat_3sfca,2.36407979636896,2021,block group,index
511076110221,pediat_3sfca,2.29672669215446,2021,block group,index
511076110222,pediat_3sfca,2.37049305510658,2021,block group,index
511076110223,pediat_3sfca,2.42016300503865,2021,block group,index
511076110231,pediat_3sfca,2.39307206060134,2021,block group,index
511076110232,pediat_3sfca,2.42171028816015,2021,block group,index
511076110233,pediat_3sfca,2.48621617811585,2021,block group,index
511076110241,pediat_3sfca,1.83186238930095,2021,block group,index
511076110242,pediat_3sfca,1.44548821396665,2021,block group,index
511076110251,pediat_3sfca,2.25106886168412,2021,block group,index
511076110252,pediat_3sfca,1.59838260752349,2021,block group,index
511076110253,pediat_3sfca,2.22136006919158,2021,block group,index
511076111011,pediat_3sfca,2.69693264320731,2021,block group,index
511076111012,pediat_3sfca,2.88765853970855,2021,block group,index
511076111013,pediat_3sfca,2.97214492055292,2021,block group,index
511076111021,pediat_3sfca,3.05700549410144,2021,block group,index
511076111022,pediat_3sfca,3.07333282195472,2021,block group,index
511076111023,pediat_3sfca,2.924362703142,2021,block group,index
511076112021,pediat_3sfca,3.26375382655657,2021,block group,index
511076112022,pediat_3sfca,3.20059927848344,2021,block group,index
511076112023,pediat_3sfca,3.09836394964539,2021,block group,index
511076112041,pediat_3sfca,3.10354425309932,2021,block group,index
511076112042,pediat_3sfca,3.08198653652929,2021,block group,index
511076112051,pediat_3sfca,3.163675364322,2021,block group,index
511076112052,pediat_3sfca,3.45370962081707,2021,block group,index
511076112061,pediat_3sfca,3.01170799400546,2021,block group,index
511076112062,pediat_3sfca,3.1129763774433,2021,block group,index
511076112071,pediat_3sfca,3.27248211537868,2021,block group,index
511076112072,pediat_3sfca,3.32920810896962,2021,block group,index
511076112081,pediat_3sfca,3.33591230714272,2021,block group,index
511076112082,pediat_3sfca,3.26361738595182,2021,block group,index
511076112091,pediat_3sfca,3.32277297155882,2021,block group,index
511076112092,pediat_3sfca,3.33119212890423,2021,block group,index
511076112093,pediat_3sfca,3.46692470585842,2021,block group,index
511076113001,pediat_3sfca,3.41550191093661,2021,block group,index
511076113002,pediat_3sfca,3.15872777859999,2021,block group,index
511076114001,pediat_3sfca,2.96551902656873,2021,block group,index
511076114002,pediat_3sfca,2.86970729101559,2021,block group,index
511076114003,pediat_3sfca,2.8561715833156,2021,block group,index
511076115011,pediat_3sfca,3.0305761133166,2021,block group,index
511076115012,pediat_3sfca,3.1910265324391,2021,block group,index
511076115021,pediat_3sfca,2.95767800322415,2021,block group,index
511076115022,pediat_3sfca,2.78834788970635,2021,block group,index
511076115023,pediat_3sfca,2.96256229640511,2021,block group,index
511076116011,pediat_3sfca,2.95763117820035,2021,block group,index
511076116012,pediat_3sfca,2.8685948243912,2021,block group,index
511076116021,pediat_3sfca,2.8331943214844,2021,block group,index
511076116022,pediat_3sfca,2.83781214501442,2021,block group,index
511076117001,pediat_3sfca,2.94711953186701,2021,block group,index
511076117002,pediat_3sfca,2.81749280353538,2021,block group,index
511076117003,pediat_3sfca,2.91822621340338,2021,block group,index
511076118011,pediat_3sfca,2.21478182978067,2021,block group,index
511076118012,pediat_3sfca,2.36043031790034,2021,block group,index
511076118021,pediat_3sfca,2.40490275560728,2021,block group,index
511076118022,pediat_3sfca,2.24556810294326,2021,block group,index
511076118023,pediat_3sfca,2.31580419888721,2021,block group,index
511076118024,pediat_3sfca,2.31712082280141,2021,block group,index
511076118031,pediat_3sfca,2.30058979479873,2021,block group,index
511076118032,pediat_3sfca,2.30160542054827,2021,block group,index
511076118033,pediat_3sfca,2.37780519862628,2021,block group,index
511076118041,pediat_3sfca,2.40358114180613,2021,block group,index
511076118042,pediat_3sfca,2.42010720266776,2021,block group,index
511076118043,pediat_3sfca,2.2337415070713,2021,block group,index
511076118051,pediat_3sfca,2.28080441427689,2021,block group,index
511076118052,pediat_3sfca,2.27884561869916,2021,block group,index
511076118061,pediat_3sfca,1.97971757489257,2021,block group,index
511076118062,pediat_3sfca,2.18080875264521,2021,block group,index
511076118063,pediat_3sfca,2.3639980738135,2021,block group,index
511076119001,pediat_3sfca,2.27620048422342,2021,block group,index
511076119002,pediat_3sfca,2.29199640366449,2021,block group,index
511076119003,pediat_3sfca,2.28205368638106,2021,block group,index
511539001001,pediat_3sfca,2.43665426019374,2021,block group,index
511539001002,pediat_3sfca,1.97731617127013,2021,block group,index
511539002011,pediat_3sfca,3.00547903946693,2021,block group,index
511539002021,pediat_3sfca,2.74327774199388,2021,block group,index
511539002022,pediat_3sfca,2.47381805382068,2021,block group,index
511539002023,pediat_3sfca,2.69922285638811,2021,block group,index
511539002031,pediat_3sfca,2.48779856437748,2021,block group,index
511539002032,pediat_3sfca,2.62117485366619,2021,block group,index
511539003001,pediat_3sfca,2.92001063085228,2021,block group,index
511539003002,pediat_3sfca,2.517965790596,2021,block group,index
511539003003,pediat_3sfca,2.49395817402087,2021,block group,index
511539003004,pediat_3sfca,2.66393794730006,2021,block group,index
511539004031,pediat_3sfca,2.3224450573882,2021,block group,index
511539004032,pediat_3sfca,2.07947416177606,2021,block group,index
511539004033,pediat_3sfca,1.96814789887473,2021,block group,index
511539004034,pediat_3sfca,2.36887774616584,2021,block group,index
511539004041,pediat_3sfca,2.20906510981603,2021,block group,index
511539004042,pediat_3sfca,2.05727919913206,2021,block group,index
511539004043,pediat_3sfca,2.08115955667548,2021,block group,index
511539004071,pediat_3sfca,2.09221383246283,2021,block group,index
511539004072,pediat_3sfca,2.01637926523817,2021,block group,index
511539004073,pediat_3sfca,2.0052521845294,2021,block group,index
511539004074,pediat_3sfca,2.12131995682528,2021,block group,index
511539004081,pediat_3sfca,1.81937962922815,2021,block group,index
511539004082,pediat_3sfca,1.88102278037033,2021,block group,index
511539004091,pediat_3sfca,2.10335611599473,2021,block group,index
511539004092,pediat_3sfca,2.05188082052453,2021,block group,index
511539004093,pediat_3sfca,2.179772998698,2021,block group,index
511539004101,pediat_3sfca,1.77082500924986,2021,block group,index
511539004102,pediat_3sfca,1.911414863866,2021,block group,index
511539005011,pediat_3sfca,2.43584625224603,2021,block group,index
511539005012,pediat_3sfca,2.51813241376848,2021,block group,index
511539005013,pediat_3sfca,2.32130620815654,2021,block group,index
511539005014,pediat_3sfca,2.41138806597337,2021,block group,index
511539005021,pediat_3sfca,2.45617357640925,2021,block group,index
511539006001,pediat_3sfca,2.61498207015508,2021,block group,index
511539006002,pediat_3sfca,2.62851596609309,2021,block group,index
511539006003,pediat_3sfca,2.49608505488472,2021,block group,index
511539006004,pediat_3sfca,2.32923101967953,2021,block group,index
511539007011,pediat_3sfca,2.4254318409605,2021,block group,index
511539007012,pediat_3sfca,2.19857024750672,2021,block group,index
511539007021,pediat_3sfca,2.33791432206019,2021,block group,index
511539007022,pediat_3sfca,2.16197514179218,2021,block group,index
511539007023,pediat_3sfca,2.17835671319669,2021,block group,index
511539008011,pediat_3sfca,1.81564736332493,2021,block group,index
511539008012,pediat_3sfca,2.14684551874243,2021,block group,index
511539008021,pediat_3sfca,1.71233649655387,2021,block group,index
511539008022,pediat_3sfca,2.13998584651776,2021,block group,index
511539008023,pediat_3sfca,2.00577807438219,2021,block group,index
511539009011,pediat_3sfca,1.93734359458203,2021,block group,index
511539009012,pediat_3sfca,1.94673098672093,2021,block group,index
511539009013,pediat_3sfca,1.79934892018447,2021,block group,index
511539009014,pediat_3sfca,1.88633168896675,2021,block group,index
511539009041,pediat_3sfca,1.63173248249688,2021,block group,index
511539009042,pediat_3sfca,1.74601759566457,2021,block group,index
511539009051,pediat_3sfca,1.59122129188191,2021,block group,index
511539009052,pediat_3sfca,1.6255577111392,2021,block group,index
511539010011,pediat_3sfca,1.86003910154441,2021,block group,index
511539010012,pediat_3sfca,1.79229511222761,2021,block group,index
511539010013,pediat_3sfca,0.705243166325586,2021,block group,index
511539010014,pediat_3sfca,1.85873455793573,2021,block group,index
511539010051,pediat_3sfca,1.89376513831418,2021,block group,index
511539010052,pediat_3sfca,1.78984250963529,2021,block group,index
511539010081,pediat_3sfca,2.01651053917158,2021,block group,index
511539010082,pediat_3sfca,2.07682494000252,2021,block group,index
511539010091,pediat_3sfca,1.97726858387075,2021,block group,index
511539010092,pediat_3sfca,1.914892813733,2021,block group,index
511539010093,pediat_3sfca,1.77150636636497,2021,block group,index
511539010094,pediat_3sfca,1.83138928069966,2021,block group,index
511539010101,pediat_3sfca,1.85196942743336,2021,block group,index
511539010102,pediat_3sfca,1.84305785287721,2021,block group,index
511539010111,pediat_3sfca,1.74709812816123,2021,block group,index
511539010112,pediat_3sfca,1.9328162621719,2021,block group,index
511539010121,pediat_3sfca,1.80275863904817,2021,block group,index
511539011001,pediat_3sfca,1.70016232922856,2021,block group,index
511539011002,pediat_3sfca,1.70081137952612,2021,block group,index
511539011003,pediat_3sfca,1.67782189590043,2021,block group,index
511539011004,pediat_3sfca,1.56442141772434,2021,block group,index
511539011005,pediat_3sfca,1.60936234095486,2021,block group,index
511539012031,pediat_3sfca,2.17729225126778,2021,block group,index
511539012032,pediat_3sfca,2.14707913600345,2021,block group,index
511539012081,pediat_3sfca,2.35669265887978,2021,block group,index
511539012082,pediat_3sfca,2.5412301093128,2021,block group,index
511539012083,pediat_3sfca,2.23470477381001,2021,block group,index
511539012091,pediat_3sfca,2.34424758718855,2021,block group,index
511539012092,pediat_3sfca,2.37200216540987,2021,block group,index
511539012093,pediat_3sfca,2.45824091252102,2021,block group,index
511539012094,pediat_3sfca,2.27270477188901,2021,block group,index
511539012095,pediat_3sfca,2.50336815800084,2021,block group,index
511539012111,pediat_3sfca,2.10163266993522,2021,block group,index
511539012112,pediat_3sfca,2.12695476983778,2021,block group,index
511539012113,pediat_3sfca,2.1406595875326,2021,block group,index
511539012121,pediat_3sfca,2.01536302887647,2021,block group,index
511539012122,pediat_3sfca,2.04473052915729,2021,block group,index
511539012123,pediat_3sfca,2.10953278981017,2021,block group,index
511539012191,pediat_3sfca,1.91645262993225,2021,block group,index
511539012192,pediat_3sfca,1.87280540843787,2021,block group,index
511539012193,pediat_3sfca,1.97656554145916,2021,block group,index
511539012194,pediat_3sfca,1.83317491031335,2021,block group,index
511539012211,pediat_3sfca,2.17666489029174,2021,block group,index
511539012212,pediat_3sfca,2.08804822019072,2021,block group,index
511539012213,pediat_3sfca,2.02809118055642,2021,block group,index
511539012221,pediat_3sfca,1.95304356954719,2021,block group,index
511539012222,pediat_3sfca,2.01863209692129,2021,block group,index
511539012231,pediat_3sfca,2.10670741956382,2021,block group,index
511539012232,pediat_3sfca,2.28287171429367,2021,block group,index
511539012233,pediat_3sfca,2.29635242918017,2021,block group,index
511539012241,pediat_3sfca,2.30319573106622,2021,block group,index
511539012242,pediat_3sfca,2.23442624695049,2021,block group,index
511539012243,pediat_3sfca,2.14529295405771,2021,block group,index
511539012251,pediat_3sfca,2.06872900733899,2021,block group,index
511539012252,pediat_3sfca,2.24096368765797,2021,block group,index
511539012261,pediat_3sfca,1.93944328843209,2021,block group,index
511539012262,pediat_3sfca,2.00981969404873,2021,block group,index
511539012263,pediat_3sfca,2.03748679889328,2021,block group,index
511539012271,pediat_3sfca,1.92064063657882,2021,block group,index
511539012272,pediat_3sfca,1.80541583462698,2021,block group,index
511539012273,pediat_3sfca,1.86147159511441,2021,block group,index
511539012281,pediat_3sfca,1.97548257745713,2021,block group,index
511539012282,pediat_3sfca,1.94001567892173,2021,block group,index
511539012283,pediat_3sfca,1.8792460340294601,2021,block group,index
511539012291,pediat_3sfca,1.81513007702782,2021,block group,index
511539012292,pediat_3sfca,1.86369127171216,2021,block group,index
511539012301,pediat_3sfca,2.02205354182841,2021,block group,index
511539012302,pediat_3sfca,1.9549350331536,2021,block group,index
511539012303,pediat_3sfca,1.96582833483557,2021,block group,index
511539012311,pediat_3sfca,2.07035743532884,2021,block group,index
511539012312,pediat_3sfca,2.11722870375079,2021,block group,index
511539012313,pediat_3sfca,2.36577727681698,2021,block group,index
511539012321,pediat_3sfca,2.21848906177659,2021,block group,index
511539012322,pediat_3sfca,2.03884672210967,2021,block group,index
511539012331,pediat_3sfca,2.11036238071292,2021,block group,index
511539012332,pediat_3sfca,2.13124158273545,2021,block group,index
511539012333,pediat_3sfca,2.21719476646608,2021,block group,index
511539012341,pediat_3sfca,1.74964039278863,2021,block group,index
511539012342,pediat_3sfca,1.76950104649811,2021,block group,index
511539012351,pediat_3sfca,1.76819359249867,2021,block group,index
511539012352,pediat_3sfca,1.82400536161509,2021,block group,index
511539012361,pediat_3sfca,1.97882338260688,2021,block group,index
511539012362,pediat_3sfca,1.99010395999328,2021,block group,index
511539012371,pediat_3sfca,2.15087759497213,2021,block group,index
511539012372,pediat_3sfca,2.06759906503,2021,block group,index
511539013031,pediat_3sfca,2.40163780063335,2021,block group,index
