"","geoid","region_type","year","region_name","year.1","measure","value","measure_type","measure_units"
"1256",51059430500,"tract",2020,"Census Tract 4305, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.33577531,"percent",NA
"1257",51059430500,"tract",2020,"Census Tract 4305, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.503704948,"percent",NA
"1258",51013102001,"tract",2020,"Census Tract 1020.01, Arlington County, Virginia",2021,"perc_income_med_price_25",1.208302727,"percent",NA
"1259",51013102001,"tract",2020,"Census Tract 1020.01, Arlington County, Virginia",2021,"perc_income_min_price_25",0.426367794,"percent",NA
"1260",51013102001,"tract",2020,"Census Tract 1020.01, Arlington County, Virginia",2021,"perc_income_med_price_100",0.568537782,"percent",NA
"1261",51013102001,"tract",2020,"Census Tract 1020.01, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.568537782,"percent",NA
"1262",51013102001,"tract",2020,"Census Tract 1020.01, Arlington County, Virginia",2021,"perc_income_min_price_100",0.568537782,"percent",NA
"1263",51013102400,"tract",2020,"Census Tract 1024, Arlington County, Virginia",2021,"perc_income_med_price_25",1.045194614,"percent",NA
"1264",51013102400,"tract",2020,"Census Tract 1024, Arlington County, Virginia",2021,"perc_income_min_price_25",0.368812642,"percent",NA
"1265",51013102400,"tract",2020,"Census Tract 1024, Arlington County, Virginia",2021,"perc_income_med_price_100",0.491791182,"percent",NA
"1266",51013102400,"tract",2020,"Census Tract 1024, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.491791182,"percent",NA
"1267",51013102400,"tract",2020,"Census Tract 1024, Arlington County, Virginia",2021,"perc_income_min_price_100",0.491791182,"percent",NA
"1268",51510200107,"tract",2020,"Census Tract 2001.07, Alexandria city, Virginia",2021,"perc_income_med_price_25",1.03405692,"percent",NA
"1269",51510200107,"tract",2020,"Census Tract 2001.07, Alexandria city, Virginia",2021,"perc_income_min_price_25",0.36488254,"percent",NA
"1270",51510200107,"tract",2020,"Census Tract 2001.07, Alexandria city, Virginia",2021,"perc_income_med_price_100",0.486550609,"percent",NA
"1271",51510200107,"tract",2020,"Census Tract 2001.07, Alexandria city, Virginia",2021,"perc_income_min_price_100_plus",0.486550609,"percent",NA
"1272",51510200107,"tract",2020,"Census Tract 2001.07, Alexandria city, Virginia",2021,"perc_income_min_price_100",0.486550609,"percent",NA
"1273",51059450900,"tract",2020,"Census Tract 4509, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.720484214,"percent",NA
"1274",51059450900,"tract",2020,"Census Tract 4509, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.216094825,"percent",NA
"1275",51059450900,"tract",2020,"Census Tract 4509, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.080762349,"percent",NA
"1276",51059450900,"tract",2020,"Census Tract 4509, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.288150452,"percent",NA
"1277",51059450900,"tract",2020,"Census Tract 4509, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.432261706,"percent",NA
"1278",51059480202,"tract",2020,"Census Tract 4802.02, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.298683869,"percent",NA
"1279",51059480202,"tract",2020,"Census Tract 4802.02, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.389514244,"percent",NA
"1280",51059480202,"tract",2020,"Census Tract 4802.02, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.948090744,"percent",NA
"1281",51059480202,"tract",2020,"Census Tract 4802.02, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.519395619,"percent",NA
"1282",51059480202,"tract",2020,"Census Tract 4802.02, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.779158369,"percent",NA
"1283",51059471401,"tract",2020,"Census Tract 4714.01, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.00634902,"percent",NA
"1284",51059471401,"tract",2020,"Census Tract 4714.01, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.301834255,"percent",NA
"1285",51059471401,"tract",2020,"Census Tract 4714.01, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.509573852,"percent",NA
"1286",51059471401,"tract",2020,"Census Tract 4714.01, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.402479221,"percent",NA
"1287",51059471401,"tract",2020,"Census Tract 4714.01, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.603769154,"percent",NA
"1288",51153900203,"tract",2020,"Census Tract 9002.03, Prince William County, Virginia",2021,"perc_income_med_price_25",1.756505864,"percent",NA
"1289",51153900203,"tract",2020,"Census Tract 9002.03, Prince William County, Virginia",2021,"perc_income_min_price_25",0.619809517,"percent",NA
"1290",51153900203,"tract",2020,"Census Tract 9002.03, Prince William County, Virginia",2021,"perc_income_med_price_100",0.82648158,"percent",NA
"1291",51153900203,"tract",2020,"Census Tract 9002.03, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.82648158,"percent",NA
"1292",51153900203,"tract",2020,"Census Tract 9002.03, Prince William County, Virginia",2021,"perc_income_min_price_100",0.82648158,"percent",NA
"1293",51059480903,"tract",2020,"Census Tract 4809.03, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.224542282,"percent",NA
"1294",51059480903,"tract",2020,"Census Tract 4809.03, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.367276958,"percent",NA
"1295",51059480903,"tract",2020,"Census Tract 4809.03, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.836874656,"percent",NA
"1296",51059480903,"tract",2020,"Census Tract 4809.03, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.489743433,"percent",NA
"1297",51059480903,"tract",2020,"Census Tract 4809.03, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.734676382,"percent",NA
"1298",51153900100,"tract",2020,"Census Tract 9001, Prince William County, Virginia",2021,"perc_income_med_price_25",0.751985253,"percent",NA
"1299",51153900100,"tract",2020,"Census Tract 9001, Prince William County, Virginia",2021,"perc_income_min_price_25",0.265349309,"percent",NA
"1300",51153900100,"tract",2020,"Census Tract 9001, Prince William County, Virginia",2021,"perc_income_med_price_100",0.353828571,"percent",NA
"1301",51153900100,"tract",2020,"Census Tract 9001, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.353828571,"percent",NA
"1302",51153900100,"tract",2020,"Census Tract 9001, Prince William County, Virginia",2021,"perc_income_min_price_100",0.353828571,"percent",NA
"1303",51107611202,"tract",2020,"Census Tract 6112.02, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.773701824,"percent",NA
"1304",51107611202,"tract",2020,"Census Tract 6112.02, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.232056383,"percent",NA
"1305",51107611202,"tract",2020,"Census Tract 6112.02, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.309434303,"percent",NA
"1306",51107611202,"tract",2020,"Census Tract 6112.02, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.309434303,"percent",NA
"1307",51107611202,"tract",2020,"Census Tract 6112.02, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.309434303,"percent",NA
"1308",51600300400,"tract",2020,"Census Tract 3004, Fairfax city, Virginia",2021,"perc_income_med_price_25",1.025538462,"percent",NA
"1309",51600300400,"tract",2020,"Census Tract 3004, Fairfax city, Virginia",2021,"perc_income_min_price_25",0.307589744,"percent",NA
"1310",51600300400,"tract",2020,"Census Tract 3004, Fairfax city, Virginia",2021,"perc_income_med_price_100",1.538358974,"percent",NA
"1311",51600300400,"tract",2020,"Census Tract 3004, Fairfax city, Virginia",2021,"perc_income_min_price_100_plus",0.410153846,"percent",NA
"1312",51600300400,"tract",2020,"Census Tract 3004, Fairfax city, Virginia",2021,"perc_income_min_price_100",0.615282051,"percent",NA
"1313",51059460800,"tract",2020,"Census Tract 4608, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.684140605,"percent",NA
"1314",51059460800,"tract",2020,"Census Tract 4608, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.205194287,"percent",NA
"1315",51059460800,"tract",2020,"Census Tract 4608, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.026245118,"percent",NA
"1316",51059460800,"tract",2020,"Census Tract 4608, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.273615189,"percent",NA
"1317",51059460800,"tract",2020,"Census Tract 4608, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.410456995,"percent",NA
"1318",51107611803,"tract",2020,"Census Tract 6118.03, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.681318975,"percent",NA
"1319",51107611803,"tract",2020,"Census Tract 6118.03, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.240413649,"percent",NA
"1320",51107611803,"tract",2020,"Census Tract 6118.03, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.320578254,"percent",NA
"1321",51107611803,"tract",2020,"Census Tract 6118.03, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.320578254,"percent",NA
"1322",51107611803,"tract",2020,"Census Tract 6118.03, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.320578254,"percent",NA
"1323",51059481106,"tract",2020,"Census Tract 4811.06, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.655564662,"percent",NA
"1324",51059481106,"tract",2020,"Census Tract 4811.06, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.196623504,"percent",NA
"1325",51059481106,"tract",2020,"Census Tract 4811.06, Fairfax County, Virginia",2021,"perc_income_med_price_100",0.983379774,"percent",NA
"1326",51059481106,"tract",2020,"Census Tract 4811.06, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.262186527,"percent",NA
"1327",51059481106,"tract",2020,"Census Tract 4811.06, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.393312572,"percent",NA
"1328",51107610601,"tract",2020,"Census Tract 6106.01, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.945018075,"percent",NA
"1329",51107610601,"tract",2020,"Census Tract 6106.01, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.283439265,"percent",NA
"1330",51107610601,"tract",2020,"Census Tract 6106.01, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.377950523,"percent",NA
"1331",51107610601,"tract",2020,"Census Tract 6106.01, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.377950523,"percent",NA
"1332",51107610601,"tract",2020,"Census Tract 6106.01, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.377950523,"percent",NA
"1333",51059480902,"tract",2020,"Census Tract 4809.02, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.311344262,"percent",NA
"1334",51059480902,"tract",2020,"Census Tract 4809.02, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.393311475,"percent",NA
"1335",51059480902,"tract",2020,"Census Tract 4809.02, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.967081967,"percent",NA
"1336",51059480902,"tract",2020,"Census Tract 4809.02, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.524459016,"percent",NA
"1337",51059480902,"tract",2020,"Census Tract 4809.02, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.786754098,"percent",NA
"1338",51153901223,"tract",2020,"Census Tract 9012.23, Prince William County, Virginia",2021,"perc_income_med_price_25",1.06671966,"percent",NA
"1339",51153901223,"tract",2020,"Census Tract 9012.23, Prince William County, Virginia",2021,"perc_income_min_price_25",0.376408079,"percent",NA
"1340",51153901223,"tract",2020,"Census Tract 9012.23, Prince William County, Virginia",2021,"perc_income_med_price_100",0.501919275,"percent",NA
"1341",51153901223,"tract",2020,"Census Tract 9012.23, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.501919275,"percent",NA
"1342",51153901223,"tract",2020,"Census Tract 9012.23, Prince William County, Virginia",2021,"perc_income_min_price_100",0.501919275,"percent",NA
"1343",51013101401,"tract",2020,"Census Tract 1014.01, Arlington County, Virginia",2021,"perc_income_med_price_25",0.88540473,"percent",NA
"1344",51013101401,"tract",2020,"Census Tract 1014.01, Arlington County, Virginia",2021,"perc_income_min_price_25",0.312428378,"percent",NA
"1345",51013101401,"tract",2020,"Census Tract 1014.01, Arlington County, Virginia",2021,"perc_income_med_price_100",0.416605896,"percent",NA
"1346",51013101401,"tract",2020,"Census Tract 1014.01, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.416605896,"percent",NA
"1347",51013101401,"tract",2020,"Census Tract 1014.01, Arlington County, Virginia",2021,"perc_income_min_price_100",0.416605896,"percent",NA
"1348",51059422201,"tract",2020,"Census Tract 4222.01, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.744753617,"percent",NA
"1349",51059422201,"tract",2020,"Census Tract 4222.01, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.223373947,"percent",NA
"1350",51059422201,"tract",2020,"Census Tract 4222.01, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.117167667,"percent",NA
"1351",51059422201,"tract",2020,"Census Tract 4222.01, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.297856757,"percent",NA
"1352",51059422201,"tract",2020,"Census Tract 4222.01, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.446822377,"percent",NA
"1353",51685920200,"tract",2020,"Census Tract 9202, Manassas Park city, Virginia",2021,"perc_income_med_price_25",1.028177392,"percent",NA
"1354",51685920200,"tract",2020,"Census Tract 9202, Manassas Park city, Virginia",2021,"perc_income_min_price_25",0.362807859,"percent",NA
"1355",51685920200,"tract",2020,"Census Tract 9202, Manassas Park city, Virginia",2021,"perc_income_med_price_100",0.483784138,"percent",NA
"1356",51685920200,"tract",2020,"Census Tract 9202, Manassas Park city, Virginia",2021,"perc_income_min_price_100_plus",0.483784138,"percent",NA
"1357",51685920200,"tract",2020,"Census Tract 9202, Manassas Park city, Virginia",2021,"perc_income_min_price_100",0.483784138,"percent",NA
"1358",51107611017,"tract",2020,"Census Tract 6110.17, Loudoun County, Virginia",2021,"perc_income_med_price_25",1.065906244,"percent",NA
"1359",51107611017,"tract",2020,"Census Tract 6110.17, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.319697252,"percent",NA
"1360",51107611017,"tract",2020,"Census Tract 6110.17, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.426298537,"percent",NA
"1361",51107611017,"tract",2020,"Census Tract 6110.17, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.426298537,"percent",NA
"1362",51107611017,"tract",2020,"Census Tract 6110.17, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.426298537,"percent",NA
"1363",51107610503,"tract",2020,"Census Tract 6105.03, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.742564331,"percent",NA
"1364",51107610503,"tract",2020,"Census Tract 6105.03, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.222717315,"percent",NA
"1365",51107610503,"tract",2020,"Census Tract 6105.03, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.296981174,"percent",NA
"1366",51107610503,"tract",2020,"Census Tract 6105.03, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.296981174,"percent",NA
"1367",51107610503,"tract",2020,"Census Tract 6105.03, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.296981174,"percent",NA
"1368",51107611012,"tract",2020,"Census Tract 6110.12, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.556319025,"percent",NA
"1369",51107611012,"tract",2020,"Census Tract 6110.12, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.166856761,"percent",NA
"1370",51107611012,"tract",2020,"Census Tract 6110.12, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.222494228,"percent",NA
"1371",51107611012,"tract",2020,"Census Tract 6110.12, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.222494228,"percent",NA
"1372",51107611012,"tract",2020,"Census Tract 6110.12, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.222494228,"percent",NA
"1373",51107610201,"tract",2020,"Census Tract 6102.01, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.769553422,"percent",NA
"1374",51107610201,"tract",2020,"Census Tract 6102.01, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.230812152,"percent",NA
"1375",51107610201,"tract",2020,"Census Tract 6102.01, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.307775191,"percent",NA
"1376",51107610201,"tract",2020,"Census Tract 6102.01, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.307775191,"percent",NA
"1377",51107610201,"tract",2020,"Census Tract 6102.01, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.307775191,"percent",NA
"1378",51059415402,"tract",2020,"Census Tract 4154.02, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.858971422,"percent",NA
"1379",51059415402,"tract",2020,"Census Tract 4154.02, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.257631293,"percent",NA
"1380",51059415402,"tract",2020,"Census Tract 4154.02, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.288500086,"percent",NA
"1381",51059415402,"tract",2020,"Census Tract 4154.02, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.343537025,"percent",NA
"1382",51059415402,"tract",2020,"Census Tract 4154.02, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.515348491,"percent",NA
"1383",51153901900,"tract",2020,"Census Tract 9019, Prince William County, Virginia",2021,"perc_income_med_price_25",1.620194446,"percent",NA
"1384",51153901900,"tract",2020,"Census Tract 9019, Prince William County, Virginia",2021,"perc_income_min_price_25",0.571709983,"percent",NA
"1385",51153901900,"tract",2020,"Census Tract 9019, Prince William County, Virginia",2021,"perc_income_med_price_100",0.762343522,"percent",NA
"1386",51153901900,"tract",2020,"Census Tract 9019, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.762343522,"percent",NA
"1387",51153901900,"tract",2020,"Census Tract 9019, Prince William County, Virginia",2021,"perc_income_min_price_100",0.762343522,"percent",NA
"1388",51107611700,"tract",2020,"Census Tract 6117, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.991603583,"percent",NA
"1389",51107611700,"tract",2020,"Census Tract 6117, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.297411656,"percent",NA
"1390",51107611700,"tract",2020,"Census Tract 6117, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.396581931,"percent",NA
"1391",51107611700,"tract",2020,"Census Tract 6117, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.396581931,"percent",NA
"1392",51107611700,"tract",2020,"Census Tract 6117, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.396581931,"percent",NA
"1393",51013101603,"tract",2020,"Census Tract 1016.03, Arlington County, Virginia",2021,"perc_income_med_price_25",0.813191194,"percent",NA
"1394",51013101603,"tract",2020,"Census Tract 1016.03, Arlington County, Virginia",2021,"perc_income_min_price_25",0.286946746,"percent",NA
"1395",51013101603,"tract",2020,"Census Tract 1016.03, Arlington County, Virginia",2021,"perc_income_med_price_100",0.382627554,"percent",NA
"1396",51013101603,"tract",2020,"Census Tract 1016.03, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.382627554,"percent",NA
"1397",51013101603,"tract",2020,"Census Tract 1016.03, Arlington County, Virginia",2021,"perc_income_min_price_100",0.382627554,"percent",NA
"1398",51013101403,"tract",2020,"Census Tract 1014.03, Arlington County, Virginia",2021,"perc_income_med_price_25",0.881326639,"percent",NA
"1399",51013101403,"tract",2020,"Census Tract 1014.03, Arlington County, Virginia",2021,"perc_income_min_price_25",0.310989362,"percent",NA
"1400",51013101403,"tract",2020,"Census Tract 1014.03, Arlington County, Virginia",2021,"perc_income_med_price_100",0.414687049,"percent",NA
"1401",51013101403,"tract",2020,"Census Tract 1014.03, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.414687049,"percent",NA
"1402",51013101403,"tract",2020,"Census Tract 1014.03, Arlington County, Virginia",2021,"perc_income_min_price_100",0.414687049,"percent",NA
"1403",51059421103,"tract",2020,"Census Tract 4211.03, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.839323438,"percent",NA
"1404",51059421103,"tract",2020,"Census Tract 4211.03, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.251738273,"percent",NA
"1405",51059421103,"tract",2020,"Census Tract 4211.03, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.259027127,"percent",NA
"1406",51059421103,"tract",2020,"Census Tract 4211.03, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.335679011,"percent",NA
"1407",51059421103,"tract",2020,"Census Tract 4211.03, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.503560486,"percent",NA
"1408",51510200405,"tract",2020,"Census Tract 2004.05, Alexandria city, Virginia",2021,"perc_income_med_price_25",1.492208875,"percent",NA
"1409",51510200405,"tract",2020,"Census Tract 2004.05, Alexandria city, Virginia",2021,"perc_income_min_price_25",0.526548349,"percent",NA
"1410",51510200405,"tract",2020,"Census Tract 2004.05, Alexandria city, Virginia",2021,"perc_income_med_price_100",0.70212299,"percent",NA
"1411",51510200405,"tract",2020,"Census Tract 2004.05, Alexandria city, Virginia",2021,"perc_income_min_price_100_plus",0.70212299,"percent",NA
"1412",51510200405,"tract",2020,"Census Tract 2004.05, Alexandria city, Virginia",2021,"perc_income_min_price_100",0.70212299,"percent",NA
"1413",51510200303,"tract",2020,"Census Tract 2003.03, Alexandria city, Virginia",2021,"perc_income_med_price_25",1.502984217,"percent",NA
"1414",51510200303,"tract",2020,"Census Tract 2003.03, Alexandria city, Virginia",2021,"perc_income_min_price_25",0.53035059,"percent",NA
"1415",51510200303,"tract",2020,"Census Tract 2003.03, Alexandria city, Virginia",2021,"perc_income_med_price_100",0.707193068,"percent",NA
"1416",51510200303,"tract",2020,"Census Tract 2003.03, Alexandria city, Virginia",2021,"perc_income_min_price_100_plus",0.707193068,"percent",NA
"1417",51510200303,"tract",2020,"Census Tract 2003.03, Alexandria city, Virginia",2021,"perc_income_min_price_100",0.707193068,"percent",NA
"1418",51510200406,"tract",2020,"Census Tract 2004.06, Alexandria city, Virginia",2021,"perc_income_med_price_25",1.373834797,"percent",NA
"1419",51510200406,"tract",2020,"Census Tract 2004.06, Alexandria city, Virginia",2021,"perc_income_min_price_25",0.484778275,"percent",NA
"1420",51510200406,"tract",2020,"Census Tract 2004.06, Alexandria city, Virginia",2021,"perc_income_med_price_100",1.697128078,"percent",NA
"1421",51510200406,"tract",2020,"Census Tract 2004.06, Alexandria city, Virginia",2021,"perc_income_min_price_100_plus",0.646424915,"percent",NA
"1422",51510200406,"tract",2020,"Census Tract 2004.06, Alexandria city, Virginia",2021,"perc_income_min_price_100",0.808071556,"percent",NA
"1423",51059415500,"tract",2020,"Census Tract 4155, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.935389317,"percent",NA
"1424",51059415500,"tract",2020,"Census Tract 4155, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.280551311,"percent",NA
"1425",51059415500,"tract",2020,"Census Tract 4155, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.403130749,"percent",NA
"1426",51059415500,"tract",2020,"Census Tract 4155, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.374099598,"percent",NA
"1427",51059415500,"tract",2020,"Census Tract 4155, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.561196171,"percent",NA
"1428",51153901011,"tract",2020,"Census Tract 9010.11, Prince William County, Virginia",2021,"perc_income_med_price_25",0.759636226,"percent",NA
"1429",51153901011,"tract",2020,"Census Tract 9010.11, Prince William County, Virginia",2021,"perc_income_min_price_25",0.268049069,"percent",NA
"1430",51153901011,"tract",2020,"Census Tract 9010.11, Prince William County, Virginia",2021,"perc_income_med_price_100",0.357428552,"percent",NA
"1431",51153901011,"tract",2020,"Census Tract 9010.11, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.357428552,"percent",NA
"1432",51153901011,"tract",2020,"Census Tract 9010.11, Prince William County, Virginia",2021,"perc_income_min_price_100",0.357428552,"percent",NA
"1433",51510200900,"tract",2020,"Census Tract 2009, Alexandria city, Virginia",2021,"perc_income_med_price_25",0.523598055,"percent",NA
"1434",51510200900,"tract",2020,"Census Tract 2009, Alexandria city, Virginia",2021,"perc_income_min_price_25",0.18475945,"percent",NA
"1435",51510200900,"tract",2020,"Census Tract 2009, Alexandria city, Virginia",2021,"perc_income_med_price_100",0.369580508,"percent",NA
"1436",51510200900,"tract",2020,"Census Tract 2009, Alexandria city, Virginia",2021,"perc_income_min_price_100_plus",0.246366469,"percent",NA
"1437",51510200900,"tract",2020,"Census Tract 2009, Alexandria city, Virginia",2021,"perc_income_min_price_100",0.246366469,"percent",NA
"1438",51683910100,"tract",2020,"Census Tract 9101, Manassas city, Virginia",2021,"perc_income_med_price_25",1.180840348,"percent",NA
"1439",51683910100,"tract",2020,"Census Tract 9101, Manassas city, Virginia",2021,"perc_income_min_price_25",0.41667728,"percent",NA
"1440",51683910100,"tract",2020,"Census Tract 9101, Manassas city, Virginia",2021,"perc_income_med_price_100",0.55561602,"percent",NA
"1441",51683910100,"tract",2020,"Census Tract 9101, Manassas city, Virginia",2021,"perc_income_min_price_100_plus",0.55561602,"percent",NA
"1442",51683910100,"tract",2020,"Census Tract 9101, Manassas city, Virginia",2021,"perc_income_min_price_100",0.55561602,"percent",NA
"1443",51013102702,"tract",2020,"Census Tract 1027.02, Arlington County, Virginia",2021,"perc_income_med_price_25",0.83018315,"percent",NA
"1444",51013102702,"tract",2020,"Census Tract 1027.02, Arlington County, Virginia",2021,"perc_income_min_price_25",0.292942613,"percent",NA
"1445",51013102702,"tract",2020,"Census Tract 1027.02, Arlington County, Virginia",2021,"perc_income_med_price_100",0.390622711,"percent",NA
"1446",51013102702,"tract",2020,"Census Tract 1027.02, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.390622711,"percent",NA
"1447",51013102702,"tract",2020,"Census Tract 1027.02, Arlington County, Virginia",2021,"perc_income_min_price_100",0.390622711,"percent",NA
"1448",51107611101,"tract",2020,"Census Tract 6111.01, Loudoun County, Virginia",2021,"perc_income_med_price_25",1.218003898,"percent",NA
"1449",51107611101,"tract",2020,"Census Tract 6111.01, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.365315901,"percent",NA
"1450",51107611101,"tract",2020,"Census Tract 6111.01, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.487128472,"percent",NA
"1451",51107611101,"tract",2020,"Census Tract 6111.01, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.487128472,"percent",NA
"1452",51107611101,"tract",2020,"Census Tract 6111.01, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.487128472,"percent",NA
"1453",51107611501,"tract",2020,"Census Tract 6115.01, Loudoun County, Virginia",2021,"perc_income_med_price_25",1.669398261,"percent",NA
"1454",51107611501,"tract",2020,"Census Tract 6115.01, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.500702609,"percent",NA
"1455",51107611501,"tract",2020,"Census Tract 6115.01, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.66765913,"percent",NA
"1456",51107611501,"tract",2020,"Census Tract 6115.01, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.66765913,"percent",NA
"1457",51107611501,"tract",2020,"Census Tract 6115.01, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.66765913,"percent",NA
"1458",51059481701,"tract",2020,"Census Tract 4817.01, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.56586102,"percent",NA
"1459",51059481701,"tract",2020,"Census Tract 4817.01, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.169718692,"percent",NA
"1460",51059481701,"tract",2020,"Census Tract 4817.01, Fairfax County, Virginia",2021,"perc_income_med_price_100",0.848819826,"percent",NA
