"","geoid","year","region_name","region_type","measure","value","measure_type","measure_units"
"2031",51153901505,2020,"Census Tract 9015.05, Prince William County, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2032",51153901506,2020,"Census Tract 9015.06, Prince William County, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2033",51153901507,2020,"Census Tract 9015.07, Prince William County, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2034",51153901508,2020,"Census Tract 9015.08, Prince William County, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2035",51153901509,2020,"Census Tract 9015.09, Prince William County, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2036",51153901510,2020,"Census Tract 9015.10, Prince William County, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2037",51153901511,2020,"Census Tract 9015.11, Prince William County, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2038",51153901601,2020,"Census Tract 9016.01, Prince William County, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2039",51153901602,2020,"Census Tract 9016.02, Prince William County, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2040",51153901701,2020,"Census Tract 9017.01, Prince William County, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2041",51153901702,2020,"Census Tract 9017.02, Prince William County, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2042",51153901900,2020,"Census Tract 9019, Prince William County, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2043",51510200102,2020,"Census Tract 2001.02, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2044",51510200103,2020,"Census Tract 2001.03, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2045",51510200104,2020,"Census Tract 2001.04, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2046",51510200105,2020,"Census Tract 2001.05, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2047",51510200106,2020,"Census Tract 2001.06, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2048",51510200107,2020,"Census Tract 2001.07, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2049",51510200201,2020,"Census Tract 2002.01, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2050",51510200202,2020,"Census Tract 2002.02, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2051",51510200301,2020,"Census Tract 2003.01, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2052",51510200302,2020,"Census Tract 2003.02, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2053",51510200303,2020,"Census Tract 2003.03, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2054",51510200403,2020,"Census Tract 2004.03, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2055",51510200404,2020,"Census Tract 2004.04, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2056",51510200405,2020,"Census Tract 2004.05, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2057",51510200406,2020,"Census Tract 2004.06, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2058",51510200407,2020,"Census Tract 2004.07, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2059",51510200500,2020,"Census Tract 2005, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2060",51510200600,2020,"Census Tract 2006, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2061",51510200701,2020,"Census Tract 2007.01, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2062",51510200702,2020,"Census Tract 2007.02, Alexandria city, Virginia","tract","norm_2sfca",18.04830888,"normalized index",NA
"2063",51510200703,2020,"Census Tract 2007.03, Alexandria city, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2064",51510200801,2020,"Census Tract 2008.01, Alexandria city, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2065",51510200802,2020,"Census Tract 2008.02, Alexandria city, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2066",51510200900,2020,"Census Tract 2009, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2067",51510201000,2020,"Census Tract 2010, Alexandria city, Virginia","tract","norm_2sfca",55.55413605,"normalized index",NA
"2068",51510201100,2020,"Census Tract 2011, Alexandria city, Virginia","tract","norm_2sfca",18.04830888,"normalized index",NA
"2069",51510201202,2020,"Census Tract 2012.02, Alexandria city, Virginia","tract","norm_2sfca",18.04830888,"normalized index",NA
"2070",51510201203,2020,"Census Tract 2012.03, Alexandria city, Virginia","tract","norm_2sfca",18.04830888,"normalized index",NA
"2071",51510201204,2020,"Census Tract 2012.04, Alexandria city, Virginia","tract","norm_2sfca",18.04830888,"normalized index",NA
"2072",51510201300,2020,"Census Tract 2013, Alexandria city, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2073",51510201400,2020,"Census Tract 2014, Alexandria city, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2074",51510201500,2020,"Census Tract 2015, Alexandria city, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2075",51510201600,2020,"Census Tract 2016, Alexandria city, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2076",51510201801,2020,"Census Tract 2018.01, Alexandria city, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2077",51510201802,2020,"Census Tract 2018.02, Alexandria city, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2078",51510201900,2020,"Census Tract 2019, Alexandria city, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2079",51510202001,2020,"Census Tract 2020.01, Alexandria city, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2080",51510202002,2020,"Census Tract 2020.02, Alexandria city, Virginia","tract","norm_2sfca",17.93756951,"normalized index",NA
"2081",51600300100,2020,"Census Tract 3001, Fairfax city, Virginia","tract","norm_2sfca",55.78568199,"normalized index",NA
"2082",51600300200,2020,"Census Tract 3002, Fairfax city, Virginia","tract","norm_2sfca",55.78568199,"normalized index",NA
"2083",51600300300,2020,"Census Tract 3003, Fairfax city, Virginia","tract","norm_2sfca",81.64514625,"normalized index",NA
"2084",51600300400,2020,"Census Tract 3004, Fairfax city, Virginia","tract","norm_2sfca",55.78568199,"normalized index",NA
"2085",51600300500,2020,"Census Tract 3005, Fairfax city, Virginia","tract","norm_2sfca",81.64514625,"normalized index",NA
"2086",51610500100,2020,"Census Tract 5001, Falls Church city, Virginia","tract","norm_2sfca",55.78568199,"normalized index",NA
"2087",51610500200,2020,"Census Tract 5002, Falls Church city, Virginia","tract","norm_2sfca",55.78568199,"normalized index",NA
"2088",51610500300,2020,"Census Tract 5003, Falls Church city, Virginia","tract","norm_2sfca",55.78568199,"normalized index",NA
"2089",51683910100,2020,"Census Tract 9101, Manassas city, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2090",51683910201,2020,"Census Tract 9102.01, Manassas city, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2091",51683910202,2020,"Census Tract 9102.02, Manassas city, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2092",51683910301,2020,"Census Tract 9103.01, Manassas city, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2093",51683910302,2020,"Census Tract 9103.02, Manassas city, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2094",51683910401,2020,"Census Tract 9104.01, Manassas city, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2095",51683910402,2020,"Census Tract 9104.02, Manassas city, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2096",51685920100,2020,"Census Tract 9201, Manassas Park city, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2097",51685920200,2020,"Census Tract 9202, Manassas Park city, Virginia","tract","norm_2sfca",0,"normalized index",NA
"2098",51013100100,2020,"Census Tract 1001, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2099",51013100200,2020,"Census Tract 1002, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2100",51013100300,2020,"Census Tract 1003, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2101",51013100400,2020,"Census Tract 1004, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2102",51013100500,2020,"Census Tract 1005, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2103",51013100600,2020,"Census Tract 1006, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2104",51013100700,2020,"Census Tract 1007, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2105",51013100800,2020,"Census Tract 1008, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2106",51013100900,2020,"Census Tract 1009, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2107",51013101000,2020,"Census Tract 1010, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2108",51013101100,2020,"Census Tract 1011, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2109",51013101200,2020,"Census Tract 1012, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2110",51013101300,2020,"Census Tract 1013, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2111",51013101401,2020,"Census Tract 1014.01, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2112",51013101402,2020,"Census Tract 1014.02, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2113",51013101403,2020,"Census Tract 1014.03, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2114",51013101404,2020,"Census Tract 1014.04, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2115",51013101500,2020,"Census Tract 1015, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2116",51013101601,2020,"Census Tract 1016.01, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2117",51013101602,2020,"Census Tract 1016.02, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2118",51013101603,2020,"Census Tract 1016.03, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2119",51013101701,2020,"Census Tract 1017.01, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2120",51013101702,2020,"Census Tract 1017.02, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2121",51013101703,2020,"Census Tract 1017.03, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2122",51013101801,2020,"Census Tract 1018.01, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2123",51013101802,2020,"Census Tract 1018.02, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2124",51013101803,2020,"Census Tract 1018.03, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2125",51013101900,2020,"Census Tract 1019, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2126",51013102001,2020,"Census Tract 1020.01, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2127",51013102002,2020,"Census Tract 1020.02, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2128",51013102003,2020,"Census Tract 1020.03, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2129",51013102100,2020,"Census Tract 1021, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2130",51013102200,2020,"Census Tract 1022, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2131",51013102301,2020,"Census Tract 1023.01, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2132",51013102302,2020,"Census Tract 1023.02, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2133",51013102400,2020,"Census Tract 1024, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2134",51013102500,2020,"Census Tract 1025, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2135",51013102600,2020,"Census Tract 1026, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2136",51013102701,2020,"Census Tract 1027.01, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2137",51013102702,2020,"Census Tract 1027.02, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2138",51013102801,2020,"Census Tract 1028.01, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2139",51013102802,2020,"Census Tract 1028.02, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2140",51013102901,2020,"Census Tract 1029.01, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2141",51013102902,2020,"Census Tract 1029.02, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2142",51013103000,2020,"Census Tract 1030, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2143",51013103100,2020,"Census Tract 1031, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2144",51013103200,2020,"Census Tract 1032, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2145",51013103300,2020,"Census Tract 1033, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2146",51013103401,2020,"Census Tract 1034.01, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2147",51013103402,2020,"Census Tract 1034.02, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2148",51013103501,2020,"Census Tract 1035.01, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2149",51013103502,2020,"Census Tract 1035.02, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2150",51013103503,2020,"Census Tract 1035.03, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2151",51013103601,2020,"Census Tract 1036.01, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2152",51013103602,2020,"Census Tract 1036.02, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2153",51013103700,2020,"Census Tract 1037, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2154",51013103800,2020,"Census Tract 1038, Arlington County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2155",51059415100,2020,"Census Tract 4151, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2156",51059415200,2020,"Census Tract 4152, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2157",51059415300,2020,"Census Tract 4153, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2158",51059415401,2020,"Census Tract 4154.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2159",51059415402,2020,"Census Tract 4154.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2160",51059415500,2020,"Census Tract 4155, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2161",51059415600,2020,"Census Tract 4156, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2162",51059415700,2020,"Census Tract 4157, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2163",51059415800,2020,"Census Tract 4158, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2164",51059415900,2020,"Census Tract 4159, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2165",51059416000,2020,"Census Tract 4160, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2166",51059416100,2020,"Census Tract 4161, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2167",51059416200,2020,"Census Tract 4162, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2168",51059416300,2020,"Census Tract 4163, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2169",51059420100,2020,"Census Tract 4201, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2170",51059420201,2020,"Census Tract 4202.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2171",51059420202,2020,"Census Tract 4202.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2172",51059420203,2020,"Census Tract 4202.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2173",51059420300,2020,"Census Tract 4203, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2174",51059420400,2020,"Census Tract 4204, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2175",51059420501,2020,"Census Tract 4205.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2176",51059420502,2020,"Census Tract 4205.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2177",51059420503,2020,"Census Tract 4205.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2178",51059420600,2020,"Census Tract 4206, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2179",51059420700,2020,"Census Tract 4207, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2180",51059420800,2020,"Census Tract 4208, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2181",51059421001,2020,"Census Tract 4210.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2182",51059421002,2020,"Census Tract 4210.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2183",51059421101,2020,"Census Tract 4211.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2184",51059421102,2020,"Census Tract 4211.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2185",51059421103,2020,"Census Tract 4211.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2186",51059421200,2020,"Census Tract 4212, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2187",51059421300,2020,"Census Tract 4213, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2188",51059421400,2020,"Census Tract 4214, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2189",51059421500,2020,"Census Tract 4215, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2190",51059421600,2020,"Census Tract 4216, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2191",51059421701,2020,"Census Tract 4217.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2192",51059421702,2020,"Census Tract 4217.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2193",51059421800,2020,"Census Tract 4218, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2194",51059421900,2020,"Census Tract 4219, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2195",51059422000,2020,"Census Tract 4220, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2196",51059422101,2020,"Census Tract 4221.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2197",51059422102,2020,"Census Tract 4221.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2198",51059422201,2020,"Census Tract 4222.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2199",51059422202,2020,"Census Tract 4222.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2200",51059422301,2020,"Census Tract 4223.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2201",51059422302,2020,"Census Tract 4223.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2202",51059422401,2020,"Census Tract 4224.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2203",51059422402,2020,"Census Tract 4224.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2204",51059422403,2020,"Census Tract 4224.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2205",51059430101,2020,"Census Tract 4301.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2206",51059430102,2020,"Census Tract 4301.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2207",51059430201,2020,"Census Tract 4302.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2208",51059430202,2020,"Census Tract 4302.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2209",51059430203,2020,"Census Tract 4302.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2210",51059430400,2020,"Census Tract 4304, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2211",51059430500,2020,"Census Tract 4305, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2212",51059430600,2020,"Census Tract 4306, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2213",51059430700,2020,"Census Tract 4307, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2214",51059430801,2020,"Census Tract 4308.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2215",51059430802,2020,"Census Tract 4308.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2216",51059430901,2020,"Census Tract 4309.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2217",51059430902,2020,"Census Tract 4309.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2218",51059431001,2020,"Census Tract 4310.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2219",51059431002,2020,"Census Tract 4310.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2220",51059431300,2020,"Census Tract 4313, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2221",51059431400,2020,"Census Tract 4314, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2222",51059431500,2020,"Census Tract 4315, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2223",51059431600,2020,"Census Tract 4316, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2224",51059431801,2020,"Census Tract 4318.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2225",51059431802,2020,"Census Tract 4318.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2226",51059431900,2020,"Census Tract 4319, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2227",51059432000,2020,"Census Tract 4320, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2228",51059432100,2020,"Census Tract 4321, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2229",51059432201,2020,"Census Tract 4322.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2230",51059432202,2020,"Census Tract 4322.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2231",51059432300,2020,"Census Tract 4323, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2232",51059432401,2020,"Census Tract 4324.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2233",51059432402,2020,"Census Tract 4324.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2234",51059432500,2020,"Census Tract 4325, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2235",51059432600,2020,"Census Tract 4326, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2236",51059432701,2020,"Census Tract 4327.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2237",51059432702,2020,"Census Tract 4327.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2238",51059432800,2020,"Census Tract 4328, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2239",51059440100,2020,"Census Tract 4401, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2240",51059440201,2020,"Census Tract 4402.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2241",51059440202,2020,"Census Tract 4402.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2242",51059440300,2020,"Census Tract 4403, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2243",51059440501,2020,"Census Tract 4405.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2244",51059440502,2020,"Census Tract 4405.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2245",51059440600,2020,"Census Tract 4406, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2246",51059440701,2020,"Census Tract 4407.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2247",51059440702,2020,"Census Tract 4407.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2248",51059440800,2020,"Census Tract 4408, Fairfax County, Virginia","tract","program_capacity",2058,"count","number of graduates"
"2249",51059450100,2020,"Census Tract 4501, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2250",51059450200,2020,"Census Tract 4502, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2251",51059450300,2020,"Census Tract 4503, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2252",51059450400,2020,"Census Tract 4504, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2253",51059450500,2020,"Census Tract 4505, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2254",51059450601,2020,"Census Tract 4506.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2255",51059450602,2020,"Census Tract 4506.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2256",51059450701,2020,"Census Tract 4507.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2257",51059450702,2020,"Census Tract 4507.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2258",51059450800,2020,"Census Tract 4508, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2259",51059450900,2020,"Census Tract 4509, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2260",51059451000,2020,"Census Tract 4510, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2261",51059451100,2020,"Census Tract 4511, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2262",51059451200,2020,"Census Tract 4512, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2263",51059451300,2020,"Census Tract 4513, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2264",51059451400,2020,"Census Tract 4514, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2265",51059451501,2020,"Census Tract 4515.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2266",51059451502,2020,"Census Tract 4515.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2267",51059451601,2020,"Census Tract 4516.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2268",51059451602,2020,"Census Tract 4516.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2269",51059451800,2020,"Census Tract 4518, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2270",51059451900,2020,"Census Tract 4519, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2271",51059452000,2020,"Census Tract 4520, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2272",51059452101,2020,"Census Tract 4521.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
