geoid,measure,value,year,region_type,measure_type,region_name
510131012001,primcare_2sfca,3.71821272759634,2021,block group,index,"Block Group 1, Census Tract 1012, Arlington County, Virginia"
510131012002,primcare_2sfca,3.68185365202867,2021,block group,index,"Block Group 2, Census Tract 1012, Arlington County, Virginia"
510131012003,primcare_2sfca,3.75952516290595,2021,block group,index,"Block Group 3, Census Tract 1012, Arlington County, Virginia"
510131013001,primcare_2sfca,3.70038510775939,2021,block group,index,"Block Group 1, Census Tract 1013, Arlington County, Virginia"
510131013002,primcare_2sfca,3.69958262624016,2021,block group,index,"Block Group 2, Census Tract 1013, Arlington County, Virginia"
510131013003,primcare_2sfca,3.81552811802439,2021,block group,index,"Block Group 3, Census Tract 1013, Arlington County, Virginia"
510131013004,primcare_2sfca,3.74779742106029,2021,block group,index,"Block Group 4, Census Tract 1013, Arlington County, Virginia"
510131013005,primcare_2sfca,3.71820079663554,2021,block group,index,"Block Group 5, Census Tract 1013, Arlington County, Virginia"
510131013006,primcare_2sfca,3.69577882163366,2021,block group,index,"Block Group 6, Census Tract 1013, Arlington County, Virginia"
510131014011,primcare_2sfca,3.90832630412196,2021,block group,index,"Block Group 1, Census Tract 1014.01, Arlington County, Virginia"
510131014021,primcare_2sfca,3.79650593088288,2021,block group,index,"Block Group 1, Census Tract 1014.02, Arlington County, Virginia"
510131014022,primcare_2sfca,3.81469408548132,2021,block group,index,"Block Group 2, Census Tract 1014.02, Arlington County, Virginia"
510131014023,primcare_2sfca,3.81194478554583,2021,block group,index,"Block Group 3, Census Tract 1014.02, Arlington County, Virginia"
510131014031,primcare_2sfca,3.83686104534957,2021,block group,index,"Block Group 1, Census Tract 1014.03, Arlington County, Virginia"
510131014032,primcare_2sfca,3.81387516406355,2021,block group,index,"Block Group 2, Census Tract 1014.03, Arlington County, Virginia"
510131014033,primcare_2sfca,3.81550894712836,2021,block group,index,"Block Group 3, Census Tract 1014.03, Arlington County, Virginia"
510131014034,primcare_2sfca,3.80473515753594,2021,block group,index,"Block Group 4, Census Tract 1014.03, Arlington County, Virginia"
510131014041,primcare_2sfca,3.80622878963228,2021,block group,index,"Block Group 1, Census Tract 1014.04, Arlington County, Virginia"
510131015001,primcare_2sfca,3.75808069485363,2021,block group,index,"Block Group 1, Census Tract 1015, Arlington County, Virginia"
510131015002,primcare_2sfca,3.75787567747055,2021,block group,index,"Block Group 2, Census Tract 1015, Arlington County, Virginia"
510131015003,primcare_2sfca,3.75772148335927,2021,block group,index,"Block Group 3, Census Tract 1015, Arlington County, Virginia"
510131015004,primcare_2sfca,3.75382477476144,2021,block group,index,"Block Group 4, Census Tract 1015, Arlington County, Virginia"
510131015005,primcare_2sfca,3.77036503318294,2021,block group,index,"Block Group 5, Census Tract 1015, Arlington County, Virginia"
510131015006,primcare_2sfca,3.77678148067146,2021,block group,index,"Block Group 6, Census Tract 1015, Arlington County, Virginia"
510131016011,primcare_2sfca,3.66611030865564,2021,block group,index,"Block Group 1, Census Tract 1016.01, Arlington County, Virginia"
510131016012,primcare_2sfca,3.76198497101412,2021,block group,index,"Block Group 2, Census Tract 1016.01, Arlington County, Virginia"
510131016021,primcare_2sfca,3.66945240058636,2021,block group,index,"Block Group 1, Census Tract 1016.02, Arlington County, Virginia"
510131016022,primcare_2sfca,3.60322610075116,2021,block group,index,"Block Group 2, Census Tract 1016.02, Arlington County, Virginia"
510131016031,primcare_2sfca,3.66945240058636,2021,block group,index,"Block Group 1, Census Tract 1016.03, Arlington County, Virginia"
510131016032,primcare_2sfca,3.67975846585803,2021,block group,index,"Block Group 2, Census Tract 1016.03, Arlington County, Virginia"
510131016033,primcare_2sfca,3.64537312048624,2021,block group,index,"Block Group 3, Census Tract 1016.03, Arlington County, Virginia"
510131017011,primcare_2sfca,3.5662848056171,2021,block group,index,"Block Group 1, Census Tract 1017.01, Arlington County, Virginia"
510131017012,primcare_2sfca,3.5872705348109,2021,block group,index,"Block Group 2, Census Tract 1017.01, Arlington County, Virginia"
510131017013,primcare_2sfca,3.59138586949221,2021,block group,index,"Block Group 3, Census Tract 1017.01, Arlington County, Virginia"
510131017014,primcare_2sfca,3.58638456414908,2021,block group,index,"Block Group 4, Census Tract 1017.01, Arlington County, Virginia"
510131017021,primcare_2sfca,3.56318153410903,2021,block group,index,"Block Group 1, Census Tract 1017.02, Arlington County, Virginia"
510131017022,primcare_2sfca,3.59702641873399,2021,block group,index,"Block Group 2, Census Tract 1017.02, Arlington County, Virginia"
510131017023,primcare_2sfca,3.59053505506894,2021,block group,index,"Block Group 3, Census Tract 1017.02, Arlington County, Virginia"
510131017031,primcare_2sfca,3.56491903924768,2021,block group,index,"Block Group 1, Census Tract 1017.03, Arlington County, Virginia"
510131017032,primcare_2sfca,3.56874379122153,2021,block group,index,"Block Group 2, Census Tract 1017.03, Arlington County, Virginia"
510131018011,primcare_2sfca,3.64350388855195,2021,block group,index,"Block Group 1, Census Tract 1018.01, Arlington County, Virginia"
510131018021,primcare_2sfca,3.59100695602658,2021,block group,index,"Block Group 1, Census Tract 1018.02, Arlington County, Virginia"
510131018022,primcare_2sfca,3.59138586949221,2021,block group,index,"Block Group 2, Census Tract 1018.02, Arlington County, Virginia"
510131018023,primcare_2sfca,3.59425062690765,2021,block group,index,"Block Group 3, Census Tract 1018.02, Arlington County, Virginia"
510131018024,primcare_2sfca,3.60617033528002,2021,block group,index,"Block Group 4, Census Tract 1018.02, Arlington County, Virginia"
510131018025,primcare_2sfca,3.60476007469349,2021,block group,index,"Block Group 5, Census Tract 1018.02, Arlington County, Virginia"
510131018031,primcare_2sfca,3.64764004929794,2021,block group,index,"Block Group 1, Census Tract 1018.03, Arlington County, Virginia"
510131018032,primcare_2sfca,3.59758049481399,2021,block group,index,"Block Group 2, Census Tract 1018.03, Arlington County, Virginia"
510131018033,primcare_2sfca,3.59926462865805,2021,block group,index,"Block Group 3, Census Tract 1018.03, Arlington County, Virginia"
510131018034,primcare_2sfca,3.62156934411139,2021,block group,index,"Block Group 4, Census Tract 1018.03, Arlington County, Virginia"
510131019001,primcare_2sfca,3.78035264749701,2021,block group,index,"Block Group 1, Census Tract 1019, Arlington County, Virginia"
510131019002,primcare_2sfca,3.60646708113466,2021,block group,index,"Block Group 2, Census Tract 1019, Arlington County, Virginia"
510131019003,primcare_2sfca,3.78673218972676,2021,block group,index,"Block Group 3, Census Tract 1019, Arlington County, Virginia"
510131020011,primcare_2sfca,3.81524557365474,2021,block group,index,"Block Group 1, Census Tract 1020.01, Arlington County, Virginia"
510131020012,primcare_2sfca,3.8096693755713402,2021,block group,index,"Block Group 2, Census Tract 1020.01, Arlington County, Virginia"
510131020021,primcare_2sfca,3.80268392262296,2021,block group,index,"Block Group 1, Census Tract 1020.02, Arlington County, Virginia"
510131020031,primcare_2sfca,3.81193863648657,2021,block group,index,"Block Group 1, Census Tract 1020.03, Arlington County, Virginia"
510131020032,primcare_2sfca,3.8099522943304,2021,block group,index,"Block Group 2, Census Tract 1020.03, Arlington County, Virginia"
510131020033,primcare_2sfca,3.82106318810541,2021,block group,index,"Block Group 3, Census Tract 1020.03, Arlington County, Virginia"
510131021001,primcare_2sfca,3.65011911361384,2021,block group,index,"Block Group 1, Census Tract 1021, Arlington County, Virginia"
510131021002,primcare_2sfca,3.76846040306773,2021,block group,index,"Block Group 2, Census Tract 1021, Arlington County, Virginia"
510131022001,primcare_2sfca,3.73434504780453,2021,block group,index,"Block Group 1, Census Tract 1022, Arlington County, Virginia"
510131022002,primcare_2sfca,3.72766185139684,2021,block group,index,"Block Group 2, Census Tract 1022, Arlington County, Virginia"
510131022003,primcare_2sfca,3.67066526827467,2021,block group,index,"Block Group 3, Census Tract 1022, Arlington County, Virginia"
510131022004,primcare_2sfca,3.70038527901565,2021,block group,index,"Block Group 4, Census Tract 1022, Arlington County, Virginia"
510131022005,primcare_2sfca,3.69349201664453,2021,block group,index,"Block Group 5, Census Tract 1022, Arlington County, Virginia"
510131023011,primcare_2sfca,3.65076106829186,2021,block group,index,"Block Group 1, Census Tract 1023.01, Arlington County, Virginia"
510131023012,primcare_2sfca,3.60232793326826,2021,block group,index,"Block Group 2, Census Tract 1023.01, Arlington County, Virginia"
510131023021,primcare_2sfca,3.70818000313944,2021,block group,index,"Block Group 1, Census Tract 1023.02, Arlington County, Virginia"
510131023022,primcare_2sfca,3.71030413018845,2021,block group,index,"Block Group 2, Census Tract 1023.02, Arlington County, Virginia"
510131023023,primcare_2sfca,3.72922649614402,2021,block group,index,"Block Group 3, Census Tract 1023.02, Arlington County, Virginia"
510131023024,primcare_2sfca,3.63574929730355,2021,block group,index,"Block Group 4, Census Tract 1023.02, Arlington County, Virginia"
510131024001,primcare_2sfca,3.71039387740171,2021,block group,index,"Block Group 1, Census Tract 1024, Arlington County, Virginia"
510131024002,primcare_2sfca,3.72190336082024,2021,block group,index,"Block Group 2, Census Tract 1024, Arlington County, Virginia"
510131024003,primcare_2sfca,3.64586690553347,2021,block group,index,"Block Group 3, Census Tract 1024, Arlington County, Virginia"
510131024004,primcare_2sfca,3.67226258030639,2021,block group,index,"Block Group 4, Census Tract 1024, Arlington County, Virginia"
510131025001,primcare_2sfca,3.65806445697058,2021,block group,index,"Block Group 1, Census Tract 1025, Arlington County, Virginia"
510131025002,primcare_2sfca,3.69493105899164,2021,block group,index,"Block Group 2, Census Tract 1025, Arlington County, Virginia"
510131025003,primcare_2sfca,3.71741640289291,2021,block group,index,"Block Group 3, Census Tract 1025, Arlington County, Virginia"
510131026001,primcare_2sfca,3.69262122114192,2021,block group,index,"Block Group 1, Census Tract 1026, Arlington County, Virginia"
510131026002,primcare_2sfca,3.68466037373929,2021,block group,index,"Block Group 2, Census Tract 1026, Arlington County, Virginia"
510131027011,primcare_2sfca,3.71003516303469,2021,block group,index,"Block Group 1, Census Tract 1027.01, Arlington County, Virginia"
510131027012,primcare_2sfca,3.66164384679429,2021,block group,index,"Block Group 2, Census Tract 1027.01, Arlington County, Virginia"
510131027021,primcare_2sfca,3.67190492178183,2021,block group,index,"Block Group 1, Census Tract 1027.02, Arlington County, Virginia"
510131027022,primcare_2sfca,3.66373041891489,2021,block group,index,"Block Group 2, Census Tract 1027.02, Arlington County, Virginia"
510131028011,primcare_2sfca,3.70542480824724,2021,block group,index,"Block Group 1, Census Tract 1028.01, Arlington County, Virginia"
510131028012,primcare_2sfca,3.7016941393683,2021,block group,index,"Block Group 2, Census Tract 1028.01, Arlington County, Virginia"
510131028013,primcare_2sfca,3.7055615098591,2021,block group,index,"Block Group 3, Census Tract 1028.01, Arlington County, Virginia"
510131028014,primcare_2sfca,3.69390404608569,2021,block group,index,"Block Group 4, Census Tract 1028.01, Arlington County, Virginia"
510131028015,primcare_2sfca,3.69334312348524,2021,block group,index,"Block Group 5, Census Tract 1028.01, Arlington County, Virginia"
510131028016,primcare_2sfca,3.68383337356136,2021,block group,index,"Block Group 6, Census Tract 1028.01, Arlington County, Virginia"
510131028021,primcare_2sfca,3.67441563096172,2021,block group,index,"Block Group 1, Census Tract 1028.02, Arlington County, Virginia"
510131028022,primcare_2sfca,3.69763607059411,2021,block group,index,"Block Group 2, Census Tract 1028.02, Arlington County, Virginia"
510131029011,primcare_2sfca,3.72741790388761,2021,block group,index,"Block Group 1, Census Tract 1029.01, Arlington County, Virginia"
510131029012,primcare_2sfca,3.66834225362939,2021,block group,index,"Block Group 2, Census Tract 1029.01, Arlington County, Virginia"
510131029013,primcare_2sfca,3.71045985052048,2021,block group,index,"Block Group 3, Census Tract 1029.01, Arlington County, Virginia"
510131029021,primcare_2sfca,3.68441183886915,2021,block group,index,"Block Group 1, Census Tract 1029.02, Arlington County, Virginia"
510131029022,primcare_2sfca,3.67082377160352,2021,block group,index,"Block Group 2, Census Tract 1029.02, Arlington County, Virginia"
510131030001,primcare_2sfca,3.77100872839621,2021,block group,index,"Block Group 1, Census Tract 1030, Arlington County, Virginia"
510131030002,primcare_2sfca,3.67437923828247,2021,block group,index,"Block Group 2, Census Tract 1030, Arlington County, Virginia"
510131030003,primcare_2sfca,3.7155926828552,2021,block group,index,"Block Group 3, Census Tract 1030, Arlington County, Virginia"
510131031001,primcare_2sfca,3.67025850683959,2021,block group,index,"Block Group 1, Census Tract 1031, Arlington County, Virginia"
510131031002,primcare_2sfca,3.70652295751642,2021,block group,index,"Block Group 2, Census Tract 1031, Arlington County, Virginia"
510131031003,primcare_2sfca,3.6735092237036,2021,block group,index,"Block Group 3, Census Tract 1031, Arlington County, Virginia"
510131032001,primcare_2sfca,3.67681715499843,2021,block group,index,"Block Group 1, Census Tract 1032, Arlington County, Virginia"
510131032002,primcare_2sfca,3.6729928922699,2021,block group,index,"Block Group 2, Census Tract 1032, Arlington County, Virginia"
510131032003,primcare_2sfca,3.67051555518823,2021,block group,index,"Block Group 3, Census Tract 1032, Arlington County, Virginia"
510131032004,primcare_2sfca,3.70575745316482,2021,block group,index,"Block Group 4, Census Tract 1032, Arlington County, Virginia"
510131033001,primcare_2sfca,3.66121815234875,2021,block group,index,"Block Group 1, Census Tract 1033, Arlington County, Virginia"
510131033002,primcare_2sfca,3.65478944085141,2021,block group,index,"Block Group 2, Census Tract 1033, Arlington County, Virginia"
510131034011,primcare_2sfca,3.54049535181194,2021,block group,index,"Block Group 1, Census Tract 1034.01, Arlington County, Virginia"
510131034021,primcare_2sfca,3.54076182733249,2021,block group,index,"Block Group 1, Census Tract 1034.02, Arlington County, Virginia"
510131034022,primcare_2sfca,3.60826029267994,2021,block group,index,"Block Group 2, Census Tract 1034.02, Arlington County, Virginia"
510131034023,primcare_2sfca,3.63545782801844,2021,block group,index,"Block Group 3, Census Tract 1034.02, Arlington County, Virginia"
510131034024,primcare_2sfca,3.61875921931826,2021,block group,index,"Block Group 4, Census Tract 1034.02, Arlington County, Virginia"
510131034025,primcare_2sfca,3.53662142157722,2021,block group,index,"Block Group 5, Census Tract 1034.02, Arlington County, Virginia"
510131035011,primcare_2sfca,3.53841736496507,2021,block group,index,"Block Group 1, Census Tract 1035.01, Arlington County, Virginia"
510131035012,primcare_2sfca,3.54196630358425,2021,block group,index,"Block Group 2, Census Tract 1035.01, Arlington County, Virginia"
510131035013,primcare_2sfca,3.5253729081401,2021,block group,index,"Block Group 3, Census Tract 1035.01, Arlington County, Virginia"
510131035021,primcare_2sfca,3.65306447238317,2021,block group,index,"Block Group 1, Census Tract 1035.02, Arlington County, Virginia"
510131035022,primcare_2sfca,3.64705701144521,2021,block group,index,"Block Group 2, Census Tract 1035.02, Arlington County, Virginia"
510131035031,primcare_2sfca,3.62825515431358,2021,block group,index,"Block Group 1, Census Tract 1035.03, Arlington County, Virginia"
510131035032,primcare_2sfca,3.61300289162121,2021,block group,index,"Block Group 2, Census Tract 1035.03, Arlington County, Virginia"
510131036011,primcare_2sfca,3.62206483593075,2021,block group,index,"Block Group 1, Census Tract 1036.01, Arlington County, Virginia"
510131036012,primcare_2sfca,3.61620804917599,2021,block group,index,"Block Group 2, Census Tract 1036.01, Arlington County, Virginia"
510131036013,primcare_2sfca,3.61020089900673,2021,block group,index,"Block Group 3, Census Tract 1036.01, Arlington County, Virginia"
510131036021,primcare_2sfca,3.60648697369961,2021,block group,index,"Block Group 1, Census Tract 1036.02, Arlington County, Virginia"
510131036022,primcare_2sfca,3.61988807235959,2021,block group,index,"Block Group 2, Census Tract 1036.02, Arlington County, Virginia"
510131037001,primcare_2sfca,3.65306447238317,2021,block group,index,"Block Group 1, Census Tract 1037, Arlington County, Virginia"
510131037002,primcare_2sfca,3.51418378256537,2021,block group,index,"Block Group 2, Census Tract 1037, Arlington County, Virginia"
510131038001,primcare_2sfca,3.67947363298058,2021,block group,index,"Block Group 1, Census Tract 1038, Arlington County, Virginia"
510131038002,primcare_2sfca,3.67186721002634,2021,block group,index,"Block Group 2, Census Tract 1038, Arlington County, Virginia"
510131038003,primcare_2sfca,3.62379576828311,2021,block group,index,"Block Group 3, Census Tract 1038, Arlington County, Virginia"
510139802001,primcare_2sfca,3.4499481920268402,2021,block group,index,"Block Group 1, Census Tract 9802, Arlington County, Virginia"
510594151001,primcare_2sfca,2.95579307048519,2021,block group,index,"Block Group 1, Census Tract 4151, Fairfax County, Virginia"
510594151002,primcare_2sfca,2.71243518008749,2021,block group,index,"Block Group 2, Census Tract 4151, Fairfax County, Virginia"
510594151003,primcare_2sfca,2.93220683599775,2021,block group,index,"Block Group 3, Census Tract 4151, Fairfax County, Virginia"
510594152001,primcare_2sfca,2.74205610192894,2021,block group,index,"Block Group 1, Census Tract 4152, Fairfax County, Virginia"
510594152002,primcare_2sfca,2.65605792403751,2021,block group,index,"Block Group 2, Census Tract 4152, Fairfax County, Virginia"
510594152003,primcare_2sfca,2.92652354194058,2021,block group,index,"Block Group 3, Census Tract 4152, Fairfax County, Virginia"
510594152004,primcare_2sfca,2.9254185922156,2021,block group,index,"Block Group 4, Census Tract 4152, Fairfax County, Virginia"
510594153001,primcare_2sfca,2.74640233208928,2021,block group,index,"Block Group 1, Census Tract 4153, Fairfax County, Virginia"
510594153002,primcare_2sfca,2.60097822106847,2021,block group,index,"Block Group 2, Census Tract 4153, Fairfax County, Virginia"
510594153003,primcare_2sfca,2.67659991531329,2021,block group,index,"Block Group 3, Census Tract 4153, Fairfax County, Virginia"
510594154011,primcare_2sfca,2.63276167449522,2021,block group,index,"Block Group 1, Census Tract 4154.01, Fairfax County, Virginia"
510594154012,primcare_2sfca,2.47438885261091,2021,block group,index,"Block Group 2, Census Tract 4154.01, Fairfax County, Virginia"
510594154013,primcare_2sfca,2.86507616646059,2021,block group,index,"Block Group 3, Census Tract 4154.01, Fairfax County, Virginia"
510594154021,primcare_2sfca,2.61894811213837,2021,block group,index,"Block Group 1, Census Tract 4154.02, Fairfax County, Virginia"
510594154022,primcare_2sfca,2.57616062976474,2021,block group,index,"Block Group 2, Census Tract 4154.02, Fairfax County, Virginia"
510594154023,primcare_2sfca,2.68034092805414,2021,block group,index,"Block Group 3, Census Tract 4154.02, Fairfax County, Virginia"
510594155001,primcare_2sfca,2.42144627922002,2021,block group,index,"Block Group 1, Census Tract 4155, Fairfax County, Virginia"
510594155002,primcare_2sfca,2.38670216945142,2021,block group,index,"Block Group 2, Census Tract 4155, Fairfax County, Virginia"
510594155003,primcare_2sfca,2.4160947168088,2021,block group,index,"Block Group 3, Census Tract 4155, Fairfax County, Virginia"
510594155004,primcare_2sfca,2.58264449177747,2021,block group,index,"Block Group 4, Census Tract 4155, Fairfax County, Virginia"
510594156001,primcare_2sfca,2.60618905944758,2021,block group,index,"Block Group 1, Census Tract 4156, Fairfax County, Virginia"
510594156002,primcare_2sfca,2.58872532709682,2021,block group,index,"Block Group 2, Census Tract 4156, Fairfax County, Virginia"
510594157001,primcare_2sfca,2.28193973214063,2021,block group,index,"Block Group 1, Census Tract 4157, Fairfax County, Virginia"
510594157002,primcare_2sfca,2.27387900803755,2021,block group,index,"Block Group 2, Census Tract 4157, Fairfax County, Virginia"
510594158001,primcare_2sfca,2.41206121853961,2021,block group,index,"Block Group 1, Census Tract 4158, Fairfax County, Virginia"
510594158002,primcare_2sfca,2.22631160391077,2021,block group,index,"Block Group 2, Census Tract 4158, Fairfax County, Virginia"
510594158003,primcare_2sfca,2.23794240728753,2021,block group,index,"Block Group 3, Census Tract 4158, Fairfax County, Virginia"
510594159001,primcare_2sfca,2.62039429318085,2021,block group,index,"Block Group 1, Census Tract 4159, Fairfax County, Virginia"
510594159002,primcare_2sfca,2.43845203129632,2021,block group,index,"Block Group 2, Census Tract 4159, Fairfax County, Virginia"
510594160001,primcare_2sfca,2.63230532063936,2021,block group,index,"Block Group 1, Census Tract 4160, Fairfax County, Virginia"
510594160002,primcare_2sfca,2.69664137510129,2021,block group,index,"Block Group 2, Census Tract 4160, Fairfax County, Virginia"
510594160003,primcare_2sfca,2.57254404190379,2021,block group,index,"Block Group 3, Census Tract 4160, Fairfax County, Virginia"
510594161001,primcare_2sfca,1.31904502259197,2021,block group,index,"Block Group 1, Census Tract 4161, Fairfax County, Virginia"
510594161002,primcare_2sfca,1.2044733211964,2021,block group,index,"Block Group 2, Census Tract 4161, Fairfax County, Virginia"
510594162001,primcare_2sfca,0.584755129253299,2021,block group,index,"Block Group 1, Census Tract 4162, Fairfax County, Virginia"
510594162002,primcare_2sfca,2.35098178135186,2021,block group,index,"Block Group 2, Census Tract 4162, Fairfax County, Virginia"
510594163001,primcare_2sfca,0.812894802612741,2021,block group,index,"Block Group 1, Census Tract 4163, Fairfax County, Virginia"
510594163002,primcare_2sfca,1.06970199143771,2021,block group,index,"Block Group 2, Census Tract 4163, Fairfax County, Virginia"
510594201001,primcare_2sfca,3.73818288364876,2021,block group,index,"Block Group 1, Census Tract 4201, Fairfax County, Virginia"
510594201002,primcare_2sfca,3.11988278247168,2021,block group,index,"Block Group 2, Census Tract 4201, Fairfax County, Virginia"
510594202011,primcare_2sfca,3.25227112944326,2021,block group,index,"Block Group 1, Census Tract 4202.01, Fairfax County, Virginia"
510594202012,primcare_2sfca,3.31385480154267,2021,block group,index,"Block Group 2, Census Tract 4202.01, Fairfax County, Virginia"
510594202013,primcare_2sfca,3.90957614082729,2021,block group,index,"Block Group 3, Census Tract 4202.01, Fairfax County, Virginia"
510594202021,primcare_2sfca,3.88779812782203,2021,block group,index,"Block Group 1, Census Tract 4202.02, Fairfax County, Virginia"
510594202022,primcare_2sfca,3.90273549501868,2021,block group,index,"Block Group 2, Census Tract 4202.02, Fairfax County, Virginia"
510594202031,primcare_2sfca,2.94048341191847,2021,block group,index,"Block Group 1, Census Tract 4202.03, Fairfax County, Virginia"
510594203001,primcare_2sfca,2.93299929255494,2021,block group,index,"Block Group 1, Census Tract 4203, Fairfax County, Virginia"
510594203002,primcare_2sfca,2.9141604479352,2021,block group,index,"Block Group 2, Census Tract 4203, Fairfax County, Virginia"
510594203003,primcare_2sfca,2.7209968746333,2021,block group,index,"Block Group 3, Census Tract 4203, Fairfax County, Virginia"
510594203004,primcare_2sfca,2.96934596669059,2021,block group,index,"Block Group 4, Census Tract 4203, Fairfax County, Virginia"
510594204001,primcare_2sfca,3.16331526996088,2021,block group,index,"Block Group 1, Census Tract 4204, Fairfax County, Virginia"
510594204002,primcare_2sfca,3.45665804103523,2021,block group,index,"Block Group 2, Census Tract 4204, Fairfax County, Virginia"
510594205011,primcare_2sfca,2.95636170234642,2021,block group,index,"Block Group 1, Census Tract 4205.01, Fairfax County, Virginia"
510594205021,primcare_2sfca,3.16486976357675,2021,block group,index,"Block Group 1, Census Tract 4205.02, Fairfax County, Virginia"
510594205022,primcare_2sfca,3.465192305575,2021,block group,index,"Block Group 2, Census Tract 4205.02, Fairfax County, Virginia"
510594205031,primcare_2sfca,3.23163156310352,2021,block group,index,"Block Group 1, Census Tract 4205.03, Fairfax County, Virginia"
510594205032,primcare_2sfca,3.14216949587477,2021,block group,index,"Block Group 2, Census Tract 4205.03, Fairfax County, Virginia"
510594205033,primcare_2sfca,2.96094891150863,2021,block group,index,"Block Group 3, Census Tract 4205.03, Fairfax County, Virginia"
510594206001,primcare_2sfca,3.18307315806261,2021,block group,index,"Block Group 1, Census Tract 4206, Fairfax County, Virginia"
510594206002,primcare_2sfca,2.88448424719802,2021,block group,index,"Block Group 2, Census Tract 4206, Fairfax County, Virginia"
510594207001,primcare_2sfca,2.95555339984365,2021,block group,index,"Block Group 1, Census Tract 4207, Fairfax County, Virginia"
510594207002,primcare_2sfca,2.71928159981145,2021,block group,index,"Block Group 2, Census Tract 4207, Fairfax County, Virginia"
510594208001,primcare_2sfca,2.94785296658284,2021,block group,index,"Block Group 1, Census Tract 4208, Fairfax County, Virginia"
510594208002,primcare_2sfca,2.87735895300394,2021,block group,index,"Block Group 2, Census Tract 4208, Fairfax County, Virginia"
510594208003,primcare_2sfca,2.72405924442657,2021,block group,index,"Block Group 3, Census Tract 4208, Fairfax County, Virginia"
510594210011,primcare_2sfca,3.09306214592421,2021,block group,index,"Block Group 1, Census Tract 4210.01, Fairfax County, Virginia"
510594210021,primcare_2sfca,3.9193848179366,2021,block group,index,"Block Group 1, Census Tract 4210.02, Fairfax County, Virginia"
510594210022,primcare_2sfca,3.62291903477764,2021,block group,index,"Block Group 2, Census Tract 4210.02, Fairfax County, Virginia"
510594210023,primcare_2sfca,3.53163461614626,2021,block group,index,"Block Group 3, Census Tract 4210.02, Fairfax County, Virginia"
510594211011,primcare_2sfca,3.13450869207406,2021,block group,index,"Block Group 1, Census Tract 4211.01, Fairfax County, Virginia"
510594211012,primcare_2sfca,3.0804286326478,2021,block group,index,"Block Group 2, Census Tract 4211.01, Fairfax County, Virginia"
510594211013,primcare_2sfca,3.01803061568813,2021,block group,index,"Block Group 3, Census Tract 4211.01, Fairfax County, Virginia"
510594211021,primcare_2sfca,3.16704922628988,2021,block group,index,"Block Group 1, Census Tract 4211.02, Fairfax County, Virginia"
510594211022,primcare_2sfca,3.15945025968575,2021,block group,index,"Block Group 2, Census Tract 4211.02, Fairfax County, Virginia"
510594211031,primcare_2sfca,3.22247129064055,2021,block group,index,"Block Group 1, Census Tract 4211.03, Fairfax County, Virginia"
510594211032,primcare_2sfca,3.17714229235832,2021,block group,index,"Block Group 2, Census Tract 4211.03, Fairfax County, Virginia"
510594211033,primcare_2sfca,3.0862824964026,2021,block group,index,"Block Group 3, Census Tract 4211.03, Fairfax County, Virginia"
510594211034,primcare_2sfca,3.11817870078775,2021,block group,index,"Block Group 4, Census Tract 4211.03, Fairfax County, Virginia"
510594212001,primcare_2sfca,3.09520346338549,2021,block group,index,"Block Group 1, Census Tract 4212, Fairfax County, Virginia"
510594213001,primcare_2sfca,2.91826439191535,2021,block group,index,"Block Group 1, Census Tract 4213, Fairfax County, Virginia"
510594213002,primcare_2sfca,1.92866538723548,2021,block group,index,"Block Group 2, Census Tract 4213, Fairfax County, Virginia"
510594214001,primcare_2sfca,2.78198019515177,2021,block group,index,"Block Group 1, Census Tract 4214, Fairfax County, Virginia"
510594214002,primcare_2sfca,2.73845354694216,2021,block group,index,"Block Group 2, Census Tract 4214, Fairfax County, Virginia"
510594214003,primcare_2sfca,2.77893415037407,2021,block group,index,"Block Group 3, Census Tract 4214, Fairfax County, Virginia"
510594214004,primcare_2sfca,2.85940111481812,2021,block group,index,"Block Group 4, Census Tract 4214, Fairfax County, Virginia"
510594215001,primcare_2sfca,2.79700421490277,2021,block group,index,"Block Group 1, Census Tract 4215, Fairfax County, Virginia"
510594215002,primcare_2sfca,2.55170102574307,2021,block group,index,"Block Group 2, Census Tract 4215, Fairfax County, Virginia"
510594215003,primcare_2sfca,2.47557789571741,2021,block group,index,"Block Group 3, Census Tract 4215, Fairfax County, Virginia"
510594216001,primcare_2sfca,2.47012310295707,2021,block group,index,"Block Group 1, Census Tract 4216, Fairfax County, Virginia"
510594216002,primcare_2sfca,2.65070089296339,2021,block group,index,"Block Group 2, Census Tract 4216, Fairfax County, Virginia"
510594216003,primcare_2sfca,2.69447560602597,2021,block group,index,"Block Group 3, Census Tract 4216, Fairfax County, Virginia"
510594217011,primcare_2sfca,2.68431502926094,2021,block group,index,"Block Group 1, Census Tract 4217.01, Fairfax County, Virginia"
510594217012,primcare_2sfca,2.63864014267561,2021,block group,index,"Block Group 2, Census Tract 4217.01, Fairfax County, Virginia"
510594217021,primcare_2sfca,2.1169999018942,2021,block group,index,"Block Group 1, Census Tract 4217.02, Fairfax County, Virginia"
510594217022,primcare_2sfca,2.42589947347109,2021,block group,index,"Block Group 2, Census Tract 4217.02, Fairfax County, Virginia"
510594218001,primcare_2sfca,2.36274339730404,2021,block group,index,"Block Group 1, Census Tract 4218, Fairfax County, Virginia"
510594218002,primcare_2sfca,2.31262751986764,2021,block group,index,"Block Group 2, Census Tract 4218, Fairfax County, Virginia"
