"region_name","year","value","region_type","measure","measure_type","measure_units","geoid"
"Census Tract 4803, Fairfax County, Virginia",2017,11.73094372,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480300
"Census Tract 4803, Fairfax County, Virginia",2018,16.90385382,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480300
"Census Tract 4803, Fairfax County, Virginia",2018,16.90385382,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480300
"Census Tract 4803, Fairfax County, Virginia",2018,16.90385382,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480300
"Census Tract 4803, Fairfax County, Virginia",2018,16.90385382,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480300
"Census Tract 4803, Fairfax County, Virginia",2018,16.90385382,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480300
"Census Tract 4803, Fairfax County, Virginia",2019,11.25347664,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480300
"Census Tract 4803, Fairfax County, Virginia",2019,11.25347664,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480300
"Census Tract 4803, Fairfax County, Virginia",2019,11.25347664,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480300
"Census Tract 4803, Fairfax County, Virginia",2019,11.25347664,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480300
"Census Tract 4803, Fairfax County, Virginia",2019,11.25347664,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480300
"Census Tract 4804.01, Fairfax County, Virginia",2015,18.15298559,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2015,18.15298559,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2015,18.15298559,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2015,18.15298559,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2015,18.15298559,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2016,8.404054786,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2016,8.404054786,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2016,8.404054786,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2016,8.404054786,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2016,8.404054786,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2017,11.5318946,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2017,11.5318946,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2017,11.5318946,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2017,11.5318946,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2017,11.5318946,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2018,12.74049318,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2018,12.74049318,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2018,12.74049318,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2018,12.74049318,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2018,12.74049318,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2019,7.451888404,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2019,7.451888404,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2019,7.451888404,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2019,7.451888404,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.01, Fairfax County, Virginia",2019,7.451888404,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480401
"Census Tract 4804.02, Fairfax County, Virginia",2015,12.65187156,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2015,12.65187156,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2015,12.65187156,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2015,12.65187156,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2015,12.65187156,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2016,7.438973118,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2016,7.438973118,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2016,7.438973118,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2016,7.438973118,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2016,7.438973118,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2017,8.292935146,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2017,8.292935146,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2017,8.292935146,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2017,8.292935146,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2017,8.292935146,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2018,12.22128718,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2018,12.22128718,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2018,12.22128718,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2018,12.22128718,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2018,12.22128718,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2019,7.427395476,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2019,7.427395476,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2019,7.427395476,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2019,7.427395476,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4804.02, Fairfax County, Virginia",2019,7.427395476,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480402
"Census Tract 4805.01, Fairfax County, Virginia",2015,13.31080914,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2015,13.31080914,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2015,13.31080914,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2015,13.31080914,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2015,13.31080914,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2016,8.195093241,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2016,8.195093241,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2016,8.195093241,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2016,8.195093241,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2016,8.195093241,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2017,8.568976364,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2017,8.568976364,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2017,8.568976364,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2017,8.568976364,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2017,8.568976364,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2018,15.52279737,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2018,15.52279737,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2018,15.52279737,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2018,15.52279737,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2018,15.52279737,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2019,6.958095347,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2019,6.958095347,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2019,6.958095347,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2019,6.958095347,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.01, Fairfax County, Virginia",2019,6.958095347,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480501
"Census Tract 4805.02, Fairfax County, Virginia",2015,10.96178361,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2015,10.96178361,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2015,10.96178361,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2015,10.96178361,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2015,10.96178361,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2016,8.431929688,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2016,8.431929688,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2016,8.431929688,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2016,8.431929688,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2016,8.431929688,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2017,8.142844491,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2017,8.142844491,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2017,8.142844491,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2017,8.142844491,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2017,8.142844491,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2018,13.37040522,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2018,13.37040522,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2018,13.37040522,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2018,13.37040522,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2018,13.37040522,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2019,6.79731363,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2019,6.79731363,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2019,6.79731363,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2019,6.79731363,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.02, Fairfax County, Virginia",2019,6.79731363,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480502
"Census Tract 4805.03, Fairfax County, Virginia",2015,13.11624685,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2015,13.11624685,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2015,13.11624685,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2015,13.11624685,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2015,13.11624685,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2016,8.70590717,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2016,8.70590717,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2016,8.70590717,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2016,8.70590717,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2016,8.70590717,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2017,8.398860722,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2017,8.398860722,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2017,8.398860722,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2017,8.398860722,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2017,8.398860722,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2018,12.05211486,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2018,12.05211486,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2018,12.05211486,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2018,12.05211486,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2018,12.05211486,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2019,7.735691257,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2019,7.735691257,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2019,7.735691257,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2019,7.735691257,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.03, Fairfax County, Virginia",2019,7.735691257,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480503
"Census Tract 4805.04, Fairfax County, Virginia",2015,12.42976906,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2015,12.42976906,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2015,12.42976906,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2015,12.42976906,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2015,12.42976906,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2016,8.827265196,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2016,8.827265196,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2016,8.827265196,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2016,8.827265196,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2016,8.827265196,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2017,8.126473167,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2017,8.126473167,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2017,8.126473167,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2017,8.126473167,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2017,8.126473167,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2018,16.10140462,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2018,16.10140462,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2018,16.10140462,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2018,16.10140462,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2018,16.10140462,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2019,18.17648978,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2019,18.17648978,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2019,18.17648978,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2019,18.17648978,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.04, Fairfax County, Virginia",2019,18.17648978,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480504
"Census Tract 4805.05, Fairfax County, Virginia",2015,15.74769096,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2015,15.74769096,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2015,15.74769096,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2015,15.74769096,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2015,15.74769096,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2016,12.2474838,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2016,12.2474838,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2016,12.2474838,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2016,12.2474838,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2016,12.2474838,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2017,8.749019332,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2017,8.749019332,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2017,8.749019332,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2017,8.749019332,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2017,8.749019332,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2018,10.71636695,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2018,10.71636695,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2018,10.71636695,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2018,10.71636695,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2018,10.71636695,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2019,10.82671892,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2019,10.82671892,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2019,10.82671892,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2019,10.82671892,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4805.05, Fairfax County, Virginia",2019,10.82671892,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480505
"Census Tract 4808.01, Fairfax County, Virginia",2015,19.14180983,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2015,19.14180983,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2015,19.14180983,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2015,19.14180983,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2015,19.14180983,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2016,10.79882126,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2016,10.79882126,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2016,10.79882126,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2016,10.79882126,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2016,10.79882126,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2017,8.091173109,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2017,8.091173109,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2017,8.091173109,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2017,8.091173109,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2017,8.091173109,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2018,11.16168904,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2018,11.16168904,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2018,11.16168904,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
"Census Tract 4808.01, Fairfax County, Virginia",2018,11.16168904,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51059480801
